,LineId,Time,Component,Pid,Content
528,529,20171223-22:37:15:240,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039760000##7189##549659##8661##16256##28479559
529,530,20171223-22:37:15:249,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
530,531,20171223-22:37:15:253,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
531,532,20171223-22:38:31:368,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
532,533,20171223-22:39:25:260,Step_LSC,30002312,onStandStepChanged 3761
533,534,20171223-22:39:25:265,Step_LSC,30002312,onExtend:1514039917000 0 0 5
534,535,20171223-22:39:25:301,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
535,536,20171223-22:39:25:301,Step_StandStepCounter,30002312,flush sensor data
536,537,20171223-22:39:25:301,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039760000##7189##549659##8661##16256##28479559
537,538,20171223-22:39:25:302,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609620
538,539,20171223-22:39:25:306,Step_LSC,30002312,onStandStepChanged 3761
539,540,20171223-22:39:25:314,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240
540,541,20171223-22:39:25:406,Step_LSC,30002312,onExtend:1514039965000 0 0 0
541,542,20171223-22:39:25:614,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609933
542,543,20171223-22:39:25:625,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
543,544,20171223-22:40:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
544,545,20171223-22:42:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
545,546,20171223-22:45:48:956,Step_LSC,30002312,onStandStepChanged 3761
546,547,20171223-22:45:49:258,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609933
547,548,20171223-22:45:49:273,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
548,549,20171223-22:45:55:257,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28999575
549,550,20171223-22:45:55:272,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
550,551,20171223-22:47:0:157,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
551,552,20171223-22:50:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
552,553,20171223-22:51:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
553,554,20171223-22:51:2:965,Step_LSC,30002312,onStandStepChanged 3761
554,555,20171223-22:51:3:266,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28999575
555,556,20171223-22:51:3:266,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29307585
556,557,20171223-22:51:3:275,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
557,558,20171223-22:51:3:278,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
558,559,20171223-22:51:37:252,Step_LSC,30002312,onStandStepChanged 3761
559,560,20171223-22:51:37:260,Step_LSC,30002312,onExtend:1514040697000 0 0 0
560,561,20171223-22:51:37:292,Step_StandStepCounter,30002312,flush sensor data
561,562,20171223-22:51:37:292,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29307585
562,563,20171223-22:51:37:295,Step_LSC,30002312,onStandStepChanged 3761
563,564,20171223-22:51:37:302,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
564,565,20171223-22:51:37:307,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240
565,566,20171223-22:51:37:394,Step_LSC,30002312,onExtend:1514040697000 0 0 0
566,567,20171223-22:51:37:608,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341927
567,568,20171223-22:51:37:615,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
568,569,20171223-22:51:40:331,Step_LSC,30002312,onStandStepChanged 3761
569,570,20171223-22:51:40:632,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29344951
570,571,20171223-22:51:40:641,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
571,572,20171223-22:51:40:644,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
572,573,20171223-22:51:48:980,Step_LSC,30002312,onStandStepChanged 3761
573,574,20171223-22:51:49:283,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29353602
574,575,20171223-22:51:49:298,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
575,576,20171223-22:52:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
576,577,20171223-22:52:8:790,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF
577,578,20171223-22:52:45:415,Step_LSC,30002312,onExtend:1514040766000 0 0 5
578,579,20171223-22:52:45:487,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29409806
579,580,20171223-22:52:45:487,Step_LSC,30002312,onStandStepChanged 3761
580,581,20171223-22:52:45:494,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
581,582,20171223-22:52:45:497,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
582,583,20171223-22:52:45:498,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240
583,584,20171223-22:52:45:587,Step_LSC,30002312,onStandStepChanged 3761
584,585,20171223-22:52:45:802,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410120
585,586,20171223-22:52:45:813,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
586,587,20171223-22:52:45:985,Step_LSC,30002312,onStandStepChanged 3761
587,588,20171223-22:52:45:987,Step_LSC,30002312,onExtend:1514040766000 0 0 0
588,589,20171223-22:52:46:286,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410120
589,590,20171223-22:52:46:287,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410605
590,591,20171223-22:52:55:718,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF
591,592,20171223-22:53:1:177,Step_LSC,30002312,onStandStepChanged 3761
592,593,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040836000 0 0 0
593,594,20171223-22:53:1:211,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON
594,595,20171223-22:53:1:213,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
595,596,20171223-22:53:1:215,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425533
596,597,20171223-22:53:1:227,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240
597,598,20171223-22:53:1:320,Step_LSC,30002312,onExtend:1514040781000 0 0 0
598,599,20171223-22:53:1:320,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514040836000"
599,600,20171223-22:53:1:325,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
600,601,20171223-22:53:1:528,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425533
601,602,20171223-22:53:1:529,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425847
602,603,20171223-22:53:1:539,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
603,604,20171223-22:53:7:6,Step_LSC,30002312,onExtend:1514040786000 0 0 5
604,605,20171223-22:53:7:299,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425847
605,606,20171223-22:53:7:314,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
606,607,20171223-22:53:12:704,Step_LSC,30002312,onExtend:1514040793000 0 0 5
607,608,20171223-22:53:12:714,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON
608,609,20171223-22:53:12:716,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
609,610,20171223-22:53:12:718,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29431618
610,611,20171223-22:53:12:720,Step_LSC,30002312,onStandStepChanged 3761
611,612,20171223-22:53:12:731,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
612,613,20171223-22:53:12:737,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
613,614,20171223-22:53:12:737,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240
614,615,20171223-22:53:12:818,Step_LSC,30002312,onStandStepChanged 3761
615,616,20171223-22:53:12:820,Step_LSC,30002312,onExtend:1514040793000 0 0 5
616,617,20171223-22:53:13:15,Step_LSC,30002312,onStandStepChanged 3761
617,618,20171223-22:53:13:16,Step_LSC,30002312,onExtend:1514040793000 0 0 0
618,619,20171223-22:53:13:38,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437037
619,620,20171223-22:53:13:48,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
620,621,20171223-22:54:0:118,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
621,622,20171223-22:54:55:20,Step_LSC,30002312,onStandStepChanged 3761
622,623,20171223-22:54:55:330,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437358
623,624,20171223-22:54:55:346,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
624,625,20171223-22:54:55:361,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
625,626,20171223-22:55:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
626,627,20171223-22:55:55:699,Step_LSC,30002312,onStandStepChanged 3761
627,628,20171223-22:55:55:734,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040780000##7189##549659##8661##16256##29539649
628,629,20171223-22:55:55:735,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600053
629,630,20171223-22:55:55:746,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
630,631,20171223-22:55:55:748,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
631,632,20171223-22:55:55:748,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240
632,633,20171223-22:55:55:835,Step_LSC,30002312,onExtend:1514040956000 0 0 5
633,634,20171223-22:55:56:27,Step_LSC,30002312,onExtend:1514040956000 0 0 0
634,635,20171223-22:55:56:53,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600053
635,636,20171223-22:55:56:53,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600372
636,637,20171223-22:55:56:64,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
637,638,20171223-22:59:36:579,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
638,639,20171223-23:2:31:995,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
639,640,20171223-23:3:16:894,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
640,641,20171223-23:5:7:189,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
641,642,20171223-23:6:7:350,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
642,643,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041086000 0 0 5
643,644,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041146000 0 0 5
644,645,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041266000 0 0 5
645,646,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041326000 0 0 5
646,647,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041386000 0 0 5
647,648,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041506000 0 0 5
648,649,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041626000 0 0 5
649,650,20171223-23:7:6:124,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON
650,651,20171223-23:7:6:125,Step_StandStepCounter,30002312,flush sensor data
651,652,20171223-23:7:6:126,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600372
652,653,20171223-23:7:6:126,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270445
653,654,20171223-23:7:6:137,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
654,655,20171223-23:7:6:232,Step_LSC,30002312,onExtend:1514041627000 0 0 5
655,656,20171223-23:7:6:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270445
656,657,20171223-23:7:6:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270764
657,658,20171223-23:7:7:373,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270764
658,659,20171223-23:7:7:374,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30271693
659,660,20171223-23:7:50:266,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240
660,661,20171223-23:7:51:238,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
661,662,20171223-23:7:51:314,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501
662,663,20171223-23:8:9:229,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501
663,664,20171223-23:8:9:235,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30315546
664,665,20171223-23:8:19:403,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041620000##7189##549659##8661##16256##30333554
665,666,20171223-23:8:19:404,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30343722
666,667,20171223-23:8:19:419,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
667,668,20171223-23:11:38:10,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
668,669,20171223-23:12:28:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
669,670,20171223-23:13:47:8,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
670,671,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041722000 0 0 5
671,672,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041782000 0 0 5
672,673,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041902000 0 0 5
673,674,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514042022000 0 0 5
674,675,20171223-23:14:24:389,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON
675,676,20171223-23:14:24:391,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041620000##7189##549659##8661##16256##30343722
676,677,20171223-23:14:24:391,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30708710
677,678,20171223-23:14:24:401,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
678,679,20171223-23:14:24:494,Step_LSC,30002312,onStandStepChanged 3761
679,680,20171223-23:14:24:499,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514042082000"
680,681,20171223-23:14:24:711,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7189##549659##8661##16256##30709030
681,682,20171223-23:14:24:721,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
682,683,20171223-23:14:25:113,Step_LSC,30002312,onExtend:1514042064000 0 0 0
683,684,20171223-23:14:25:422,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673
684,685,20171223-23:14:42:925,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130715
685,686,20171223-23:14:42:933,Step_StandReportReceiver,30002312,REPORT : 7191 5134 154031 240
686,687,20171223-23:14:43:122,Step_LSC,30002312,onExtend:1514042082000 1 0 4
687,688,20171223-23:14:43:414,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7192##549659##8661##16256##30727733
688,689,20171223-23:14:43:432,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
689,690,20171223-23:14:43:434,Step_StandReportReceiver,30002312,REPORT : 7192 5135 154052 240
690,691,20171223-23:14:43:914,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7193##549659##8661##16256##30728232
691,692,20171223-23:14:43:934,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
692,693,20171223-23:14:43:938,Step_StandReportReceiver,30002312,REPORT : 7193 5135 154074 240
693,694,20171223-23:14:44:410,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7196##549659##8661##16256##30728728
694,695,20171223-23:14:44:617,Step_LSC,30002312,onExtend:1514042084000 2 0 4
695,696,20171223-23:14:44:913,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7196##549659##8661##16256##30728728
696,697,20171223-23:14:44:930,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130865
697,698,20171223-23:14:44:946,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
698,699,20171223-23:14:44:954,Step_StandReportReceiver,30002312,REPORT : 7198 5139 154181 240
699,700,20171223-23:14:45:118,Step_LSC,30002312,onExtend:1514042084000 2 0 4
700,701,20171223-23:14:45:414,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7200##549659##8661##16256##30729733
701,702,20171223-23:14:45:429,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130908
702,703,20171223-23:14:45:618,Step_LSC,30002312,onExtend:1514042085000 2 0 4
703,704,20171223-23:14:45:908,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7200##549659##8661##16256##30729733
704,705,20171223-23:14:45:916,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130951
705,706,20171223-23:14:45:919,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
706,707,20171223-23:14:45:924,Step_StandReportReceiver,30002312,REPORT : 7202 5142 154266 240
707,708,20171223-23:14:46:115,Step_LSC,30002312,onExtend:1514042085000 3 0 4
708,709,20171223-23:14:46:409,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7202##549659##8661##16256##30730227
709,710,20171223-23:14:46:409,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7205##549659##8661##16256##30730728
710,711,20171223-23:14:46:425,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131015
711,712,20171223-23:14:46:618,Step_LSC,30002312,onExtend:1514042086000 3 0 4
712,713,20171223-23:14:46:912,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7205##549659##8661##16256##30730728
713,714,20171223-23:14:46:928,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131079
714,715,20171223-23:14:46:932,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
715,716,20171223-23:14:47:109,Step_LSC,30002312,onStandStepChanged 3783
716,717,20171223-23:14:47:118,Step_LSC,30002312,onExtend:1514042086000 3 0 4
717,718,20171223-23:14:47:411,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7208##549659##8661##16256##30731232
718,719,20171223-23:14:47:412,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7211##549659##8661##16256##30731730
719,720,20171223-23:14:47:421,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131144
720,721,20171223-23:14:47:441,Step_StandReportReceiver,30002312,REPORT : 7211 5148 154459 240
721,722,20171223-23:14:48:107,Step_LSC,30002312,onStandStepChanged 3784
722,723,20171223-23:14:48:418,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131165
723,724,20171223-23:14:48:421,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
724,725,20171223-23:14:48:618,Step_LSC,30002312,onExtend:1514042088000 2 0 4
725,726,20171223-23:14:48:907,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30733226
726,727,20171223-23:14:52:410,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7214##549659##8661##16256##30733226
727,728,20171223-23:14:52:411,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30736730
728,729,20171223-23:14:52:424,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
729,730,20171223-23:15:0:121,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
730,731,20171223-23:16:23:120,Step_LSC,30002312,onExtend:1514042182000 0 0 5
731,732,20171223-23:16:23:411,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042100000##7214##549659##8661##16256##30827730
732,733,20171223-23:16:23:420,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
733,734,20171223-23:16:45:587,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF
734,735,20171223-23:17:40:773,Step_LSC,30002312,onStandStepChanged 3786
735,736,20171223-23:17:40:993,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON
736,737,20171223-23:17:40:995,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
737,738,20171223-23:17:40:995,Step_StandStepCounter,30002312,flush sensor data
738,739,20171223-23:17:40:996,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042100000##7214##549659##8661##16256##30827730
739,740,20171223-23:17:40:997,Step_LSC,30002312,onStandStepChanged 3786
740,741,20171223-23:17:41:5,Step_StandReportReceiver,30002312,REPORT : 7214 5150 154523 240
741,742,20171223-23:17:41:100,Step_LSC,30002312,onExtend:1514042261000 0 0 0
742,743,20171223-23:17:41:306,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30905315
743,744,20171223-23:17:41:309,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
744,745,20171223-23:17:41:310,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
745,746,20171223-23:17:41:692,Step_LSC,30002312,onStandStepChanged 3786
746,747,20171223-23:17:41:694,Step_LSC,30002312,onExtend:1514042262000 0 0 0
747,748,20171223-23:17:41:987,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON
748,749,20171223-23:17:41:989,Step_StandStepCounter,30002312,flush sensor data
749,750,20171223-23:17:41:991,Step_LSC,30002312,onStandStepChanged 3786
750,751,20171223-23:17:41:991,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30905625
751,752,20171223-23:17:42:1,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
752,753,20171223-23:17:42:5,Step_StandReportReceiver,30002312,REPORT : 7214 5150 154523 240
753,754,20171223-23:17:42:91,Step_LSC,30002312,onStandStepChanged 3786
754,755,20171223-23:17:42:391,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30906310
755,756,20171223-23:17:42:397,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
756,757,20171223-23:19:0:120,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
757,758,20171223-23:19:20:138,Step_LSC,30002312,onStandStepChanged 3786
758,759,20171223-23:19:20:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30906710
759,760,20171223-23:19:20:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31004759
760,761,20171223-23:19:20:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
761,762,20171223-23:19:21:138,Step_LSC,30002312,onStandStepChanged 3786
762,763,20171223-23:19:21:148,Step_LSC,30002312,onExtend:1514042361000 0 0 0
763,764,20171223-23:19:21:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31005759
764,765,20171223-23:23:15:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042280000##7214##549659##8661##16256##31005759
765,766,20171223-23:23:15:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042520000##7214##549659##8661##16256##31239760
766,767,20171223-23:23:15:466,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
767,768,20171223-23:23:19:141,Step_LSC,30002312,onStandStepChanged 3786
768,769,20171223-23:23:19:446,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042520000##7214##549659##8661##16256##31239760
769,770,20171223-23:23:19:463,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
770,771,20171223-23:23:50:452,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
771,772,20171223-23:25:0:122,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
772,773,20171223-23:27:0:143,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
773,774,20171223-23:28:0:124,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
774,775,20171223-23:29:4:137,Step_LSC,30002312,onStandStepChanged 3786
775,776,20171223-23:29:4:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208
776,777,20171223-23:29:4:459,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
777,778,20171223-23:31:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
778,779,20171223-23:32:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
779,780,20171223-23:32:28:794,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1"
780,781,20171223-23:32:28:794,HiH_HiSyncControl,30002312,stepSyncOrNot appSynTimes is 0
781,782,20171223-23:32:28:795,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open
782,783,20171223-23:32:28:795,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!"
783,784,20171223-23:32:28:796,HiH_,30002312,initDataPrivacy the dataPrivacy is true
784,785,20171223-23:32:28:796,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast
785,786,20171223-23:33:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
786,787,20171223-23:35:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
787,788,20171223-23:37:0:167,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK
788,789,20171223-23:37:14:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042880000##7214##549659##8661##16256##31589757
789,790,20171223-23:37:14:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240
790,791,20171223-23:37:16:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043360000##7214##549659##8661##16256##32080760
791,792,20171223-23:40:10:144,Step_LSC,30002312,onStandStepChanged 3786
