,LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate
638,639,167025,gige4,gige,temperature,1130825000,1,warning,E46,warning
639,640,166161,gige4,gige,temperature,1130758999,1,warning,E46,warning
640,641,204253,gige5,gige,temperature,1131439295,1,normal,E31,normal
641,642,203805,gige4,gige,temperature,1131366874,1,warning,E46,warning
642,643,227361,node-214,node,temperature,1132274790,1,ambient=29,E2,ambient=<*>
643,644,227833,node-67,node,temperature,1132284720,1,ambient=30,E2,ambient=<*>
644,645,227957,node-157,node,temperature,1132285800,1,ambient=31,E2,ambient=<*>
645,646,228175,node-33,node,temperature,1132287150,1,ambient=34,E2,ambient=<*>
646,647,261998,node-65,node,temperature,1133387520,1,ambient=33,E2,ambient=<*>
647,648,275052,node-250,node,temperature,1133856960,1,ambient=36,E2,ambient=<*>
648,649,311373,gige3,gige,temperature,1136079262,1,warning,E46,warning
649,650,312445,gige3,gige,temperature,1136462966,1,normal,E31,normal
650,651,312232,gige3,gige,temperature,1136305464,1,normal,E31,normal
651,652,312131,node-97,node,temperature,1136206230,1,ambient=33,E2,ambient=<*>
652,653,313273,node-249,node,temperature,1136914380,1,ambient=37,E2,ambient=<*>
653,654,313257,gige6,gige,temperature,1136905246,1,warning,E46,warning
654,655,315731,node-41,node,temperature,1138153620,1,ambient=30,E2,ambient=<*>
655,656,315096,node-152,node,temperature,1138047991,1,ambient=27,E2,ambient=<*>
656,657,315071,node-175,node,temperature,1138046940,1,ambient=29,E2,ambient=<*>
657,658,321202,gige6,gige,temperature,1139481957,1,warning,E46,warning
658,659,321182,gige3,gige,temperature,1139469899,1,normal,E31,normal
659,660,320143,node-222,node,temperature,1139331900,1,ambient=28,E2,ambient=<*>
660,661,335435,gige3,gige,temperature,1140254414,1,normal,E31,normal
661,662,334882,node-231,node,temperature,1140199680,1,ambient=28,E2,ambient=<*>
662,663,334522,node-239,node,temperature,1140174390,1,ambient=26,E2,ambient=<*>
663,664,334127,node-231,node,temperature,1140143250,1,ambient=25,E2,ambient=<*>
664,665,333864,node-145,node,temperature,1140138780,1,ambient=32,E2,ambient=<*>
665,666,333509,node-168,node,temperature,1140135990,1,ambient=35,E2,ambient=<*>
666,667,341488,node-240,node,temperature,1140266130,1,ambient=27,E2,ambient=<*>
667,668,341605,node-227,node,temperature,1140281700,1,ambient=28,E2,ambient=<*>
668,669,355102,node-238,node,temperature,1140888121,1,ambient=25,E2,ambient=<*>
669,670,348402,node-241,node,temperature,1140555150,1,ambient=30,E2,ambient=<*>
670,671,348173,gige7,gige,temperature,1140469273,1,critical,E15,critical
671,672,366358,gige6,gige,temperature,1141480585,1,normal,E31,normal
672,673,360990,gige6,gige,temperature,1141136483,1,normal,E31,normal
673,674,360474,node-236,node,temperature,1141005000,1,ambient=25,E2,ambient=<*>
674,675,360467,node-114,node,temperature,1141003082,1,ambient=28,E2,ambient=<*>
675,676,380953,node-21,node,temperature,1141983900,1,ambient=36,E2,ambient=<*>
676,677,380813,node-98,node,temperature,1141951865,1,ambient=30,E2,ambient=<*>
677,678,379973,node-48,node,temperature,1141835730,1,ambient=36,E2,ambient=<*>
678,679,379230,gige3,gige,temperature,1141762078,1,normal,E31,normal
679,680,401995,gige4,gige,temperature,1142584554,1,normal,E31,normal
680,681,402094,node-37,node,temperature,1142615010,1,ambient=33,E2,ambient=<*>
681,682,402312,gige7,gige,temperature,1142637295,1,warning,E46,warning
682,683,415931,node-84,node,temperature,1143096421,1,ambient=33,E2,ambient=<*>
683,684,415780,gige3,gige,temperature,1143058438,1,normal,E31,normal
684,685,415395,node-194,node,temperature,1142947861,1,ambient=26,E2,ambient=<*>
685,686,431593,node-233,node,temperature,1143831330,1,ambient=25,E2,ambient=<*>
686,687,431421,node-110,node,temperature,1143811410,1,ambient=31,E2,ambient=<*>
687,688,426064,gige6,gige,temperature,1143571810,1,normal,E31,normal
688,689,425832,node-121,node,temperature,1143482567,1,ambient=32,E2,ambient=<*>
689,690,425740,node-138,node,temperature,1143482449,1,ambient=28,E2,ambient=<*>
690,691,436350,node-241,node,temperature,1143896370,1,ambient=30,E2,ambient=<*>
691,692,436897,node-114,node,temperature,1143962820,1,ambient=30,E2,ambient=<*>
692,693,448165,gige3,gige,temperature,1144567339,1,normal,E31,normal
693,694,443814,gige7,gige,temperature,1144183213,1,warning,E46,warning
694,695,442984,node-114,node,temperature,1144018980,1,ambient=27,E2,ambient=<*>
695,696,451250,gige7,gige,temperature,1144890808,1,critical,E15,critical
696,697,451247,gige7,gige,temperature,1144889909,1,warning,E46,warning
697,698,451175,gige7,gige,temperature,1144867107,1,warning,E46,warning
698,699,450483,gige6,gige,temperature,1144802008,1,normal,E31,normal
699,700,450087,gige3,gige,temperature,1144667241,1,normal,E31,normal
700,701,458832,node-115,node,temperature,1145540522,1,ambient=28,E2,ambient=<*>
701,702,460291,node-103,node,temperature,1145551988,1,ambient=26,E2,ambient=<*>
702,703,462282,node-94,node,temperature,1145552738,1,ambient=34,E2,ambient=<*>
703,704,465923,gige7,gige,temperature,1145638393,1,warning,E46,warning
704,705,480082,gige7,gige,temperature,1146100398,1,critical,E15,critical
705,706,479981,gige4,gige,temperature,1146058156,1,warning,E46,warning
706,707,2560209,Interconnect-1N01,switch_module,error,1073192214,1,Link ok,E25,Link ok
707,708,2553390,Interconnect-1N03,switch_module,error,1072641409,1,Link ok,E25,Link ok
708,709,2553308,Interconnect-1N03,switch_module,error,1072638589,1,Link error,E21,Link error
709,710,2560289,Interconnect-1N01,switch_module,error,1073206850,1,Link ok,E25,Link ok
710,711,2558415,Interconnect-1T02,switch_module,error,1073119551,1,Link error,E21,Link error
711,712,2560515,Interconnect-1N01,switch_module,error,1073246148,1,Link ok,E25,Link ok
712,713,2566680,Interconnect-1N03,switch_module,error,1073991556,1,Link in reset,E24,Link in reset
713,714,2570021,node-5,action,error,1074121927,1,risBoot (command 1903) Error: Timed out while waiting for SRM prompt: <ABORT code completed>,E37,risBoot (command <*>) Error: Timed out while waiting for SRM prompt: <ABORT code completed>
714,715,2570091,Interconnect-0N01,switch_module,error,1074122028,1,Linkerror event interval expired,E26,Linkerror event interval expired
715,716,2570813,Interconnect-1N01,switch_module,error,1074123216,1,Linkerror event interval expired,E26,Linkerror event interval expired
716,717,2572865,Interconnect-1N00,switch_module,error,1074129389,1,Linkerror event interval expired,E26,Linkerror event interval expired
717,718,2572925,Interconnect-1N02,switch_module,error,1074129669,1,Linkerror event interval expired,E26,Linkerror event interval expired
718,719,2573682,Interconnect-0N02,switch_module,error,1074131794,1,Linkerror event interval expired,E26,Linkerror event interval expired
719,720,2573870,Interconnect-1N02,switch_module,error,1074131950,1,Linkerror event interval expired,E26,Linkerror event interval expired
720,721,2574049,Interconnect-1N02,switch_module,error,1074132111,1,Linkerror event interval expired,E26,Linkerror event interval expired
721,722,2574588,Interconnect-1N03,switch_module,error,1074137477,1,Linkerror event interval expired,E26,Linkerror event interval expired
722,723,2575083,Interconnect-1N01,switch_module,error,1074161541,1,Linkerror event interval expired,E26,Linkerror event interval expired
723,724,2575104,Interconnect-1N01,switch_module,error,1074165830,1,Linkerror event interval expired,E26,Linkerror event interval expired
724,725,2575308,Interconnect-1N02,switch_module,error,1074175999,1,Linkerror event interval expired,E26,Linkerror event interval expired
725,726,2576243,Interconnect-0N02,switch_module,error,1074178679,1,Linkerror event interval expired,E26,Linkerror event interval expired
726,727,2577675,Interconnect-1N02,switch_module,error,1074187413,1,Linkerror event interval expired,E26,Linkerror event interval expired
727,728,2577929,Interconnect-0N01,switch_module,error,1074189714,1,Linkerror event interval expired,E26,Linkerror event interval expired
728,729,2579066,Interconnect-1N02,switch_module,error,1074207069,1,Linkerror event interval expired,E26,Linkerror event interval expired
729,730,2579144,Interconnect-1N01,switch_module,error,1074208208,1,Linkerror event interval expired,E26,Linkerror event interval expired
730,731,2580497,Interconnect-1N01,switch_module,error,1074217133,1,Linkerror event interval expired,E26,Linkerror event interval expired
731,732,2580989,Interconnect-1N01,switch_module,error,1074217255,1,Linkerror event interval expired,E26,Linkerror event interval expired
732,733,2583982,Interconnect-1N00,switch_module,error,1074230178,1,Linkerror event interval expired,E26,Linkerror event interval expired
733,734,2585588,Interconnect-0N02,switch_module,error,1074234738,1,Linkerror event interval expired,E26,Linkerror event interval expired
734,735,2585665,Interconnect-1N03,switch_module,error,1074234966,1,Linkerror event interval expired,E26,Linkerror event interval expired
735,736,2585816,Interconnect-1N03,switch_module,error,1074235394,1,Linkerror event interval expired,E26,Linkerror event interval expired
736,737,2586025,Interconnect-1N03,switch_module,error,1074236020,1,Linkerror event interval expired,E26,Linkerror event interval expired
737,738,2586431,Interconnect-0N03,switch_module,error,1074237429,1,Linkerror event interval expired,E26,Linkerror event interval expired
738,739,2587495,Interconnect-0N00,switch_module,error,1074241888,1,Linkerror event interval expired,E26,Linkerror event interval expired
739,740,2588164,Interconnect-1N02,switch_module,error,1074242677,1,Linkerror event interval expired,E26,Linkerror event interval expired
740,741,2588737,Interconnect-0N03,switch_module,error,1074243063,1,Linkerror event interval expired,E26,Linkerror event interval expired
741,742,2590123,Interconnect-1N00,switch_module,error,1074261819,1,Linkerror event interval expired,E26,Linkerror event interval expired
742,743,2594227,Interconnect-1N01,switch_module,error,1074272896,1,Linkerror event interval expired,E26,Linkerror event interval expired
743,744,2595676,Interconnect-1N01,switch_module,error,1074288628,1,Linkerror event interval expired,E26,Linkerror event interval expired
744,745,2597376,Interconnect-1N00,switch_module,error,1074290438,1,Linkerror event interval expired,E26,Linkerror event interval expired
745,746,2597642,Interconnect-0N02,switch_module,error,1074290511,1,Linkerror event interval expired,E26,Linkerror event interval expired
746,747,2615428,Interconnect-1N01,switch_module,error,1074848454,1,Linkerror event interval expired,E26,Linkerror event interval expired
747,748,2590181,Interconnect-0N00,switch_module,error,1074261994,1,Linkerror event interval expired,E26,Linkerror event interval expired
748,749,2591699,Interconnect-1T03,switch_module,error,1074268486,1,Linkerror event interval expired,E26,Linkerror event interval expired
749,750,2595669,Interconnect-1N01,switch_module,error,1074287600,1,Linkerror event interval expired,E26,Linkerror event interval expired
750,751,2597578,Interconnect-1N02,switch_module,error,1074290494,1,Linkerror event interval expired,E26,Linkerror event interval expired
751,752,2597608,Interconnect-0N01,switch_module,error,1074290502,1,Linkerror event interval expired,E26,Linkerror event interval expired
752,753,2597893,Interconnect-0N02,switch_module,error,1074290575,1,Linkerror event interval expired,E26,Linkerror event interval expired
753,754,2598048,Interconnect-0N03,switch_module,error,1074290616,1,Linkerror event interval expired,E26,Linkerror event interval expired
754,755,2598112,Interconnect-1N03,switch_module,error,1074290649,1,Linkerror event interval expired,E26,Linkerror event interval expired
755,756,2598151,Interconnect-0N03,switch_module,error,1074290671,1,Linkerror event interval expired,E26,Linkerror event interval expired
756,757,2606824,Interconnect-1N01,switch_module,error,1074356930,1,Linkerror event interval expired,E26,Linkerror event interval expired
757,758,292,Interconnect-1T01,switch_module,error,1075470509,1,Linkerror event interval expired,E26,Linkerror event interval expired
758,759,28360,Interconnect-1N00,switch_module,error,1076182055,1,Linkerror event interval expired,E26,Linkerror event interval expired
759,760,27373,node-55,action,error,1076176599,1,boot (command 2092) Error: HALT asserted\  cannot continue,E5,boot (command <*>) Error: HALT asserted\ cannot continue
760,761,27185,Interconnect-1N00,switch_module,error,1076173770,1,Linkerror event interval expired,E26,Linkerror event interval expired
761,762,19621,Interconnect-1N01,switch_module,error,1076023220,1,Linkerror event interval expired,E26,Linkerror event interval expired
762,763,29376,Interconnect-1N00,switch_module,error,1076183342,1,Linkerror event interval expired,E26,Linkerror event interval expired
763,764,40208,Interconnect-1N03,switch_module,error,1076538599,1,Linkerror event interval expired,E26,Linkerror event interval expired
764,765,35539,Interconnect-0N03,switch_module,error,1076519774,1,Linkerror event interval expired,E26,Linkerror event interval expired
765,766,35463,Interconnect-0N00,switch_module,error,1076517688,1,Linkerror event interval expired,E26,Linkerror event interval expired
766,767,33331,Interconnect-1N03,switch_module,error,1076434499,1,Linkerror event interval expired,E26,Linkerror event interval expired
767,768,32793,Interconnect-1N01,switch_module,error,1076424334,1,Linkerror event interval expired,E26,Linkerror event interval expired
768,769,32304,Interconnect-0N03,switch_module,error,1076399082,1,Linkerror event interval expired,E26,Linkerror event interval expired
769,770,31891,Interconnect-1T02,switch_module,error,1076379650,1,Linkerror event interval expired,E26,Linkerror event interval expired
770,771,31579,Interconnect-1N01,switch_module,error,1076336786,1,Linkerror event interval expired,E26,Linkerror event interval expired
771,772,78503,Interconnect-1N01,switch_module,error,1077243903,1,Linkerror event interval expired,E26,Linkerror event interval expired
772,773,78479,Interconnect-1N01,switch_module,error,1077238683,1,Linkerror event interval expired,E26,Linkerror event interval expired
773,774,77224,Interconnect-0N00,switch_module,error,1077215336,1,Linkerror event interval expired,E26,Linkerror event interval expired
774,775,77005,Interconnect-0N00,switch_module,error,1077215215,1,Linkerror event interval expired,E26,Linkerror event interval expired
775,776,74611,Interconnect-0N01,switch_module,error,1077171912,1,Linkerror event interval expired,E26,Linkerror event interval expired
776,777,73728,Interconnect-1N01,switch_module,error,1077094121,1,Linkerror event interval expired,E26,Linkerror event interval expired
777,778,71637,Interconnect-1N00,switch_module,error,1077066136,1,Linkerror event interval expired,E26,Linkerror event interval expired
778,779,71623,Interconnect-1N00,switch_module,error,1077066129,1,Linkerror event interval expired,E26,Linkerror event interval expired
779,780,71554,Interconnect-0N00,switch_module,error,1077066063,1,Linkerror event interval expired,E26,Linkerror event interval expired
780,781,70211,Interconnect-0N03,switch_module,error,1077061058,1,Linkerror event interval expired,E26,Linkerror event interval expired
781,782,69261,Interconnect-1N01,switch_module,error,1076933680,1,Linkerror event interval expired,E26,Linkerror event interval expired
782,783,61506,Interconnect-1N00,switch_module,error,1076866050,1,Linkerror event interval expired,E26,Linkerror event interval expired
783,784,61078,Interconnect-1N01,switch_module,error,1076865899,1,Linkerror event interval expired,E26,Linkerror event interval expired
784,785,59022,Interconnect-0N03,switch_module,error,1076865397,1,Linkerror event interval expired,E26,Linkerror event interval expired
785,786,86690,Interconnect-1T02,switch_module,error,1077364380,1,Linkerror event interval expired,E26,Linkerror event interval expired
786,787,106635,Interconnect-1N01,switch_module,error,1077740032,1,Linkerror event interval expired,E26,Linkerror event interval expired
787,788,105870,Interconnect-1N02,switch_module,error,1077739756,1,Linkerror event interval expired,E26,Linkerror event interval expired
788,789,105792,Interconnect-0N01,switch_module,error,1077739731,1,Linkerror event interval expired,E26,Linkerror event interval expired
789,790,102642,Interconnect-0N02,switch_module,error,1077735930,1,Linkerror event interval expired,E26,Linkerror event interval expired
790,791,102627,Interconnect-1N03,switch_module,error,1077735926,1,Linkerror event interval expired,E26,Linkerror event interval expired
791,792,94573,Interconnect-0N01,switch_module,error,1077646914,1,Linkerror event interval expired,E26,Linkerror event interval expired
792,793,93616,Interconnect-0N00,switch_module,error,1077646552,1,Linkerror event interval expired,E26,Linkerror event interval expired
793,794,93592,Interconnect-0N00,switch_module,error,1077646545,1,Linkerror event interval expired,E26,Linkerror event interval expired
794,795,92943,Interconnect-1N03,switch_module,error,1077644946,1,Linkerror event interval expired,E26,Linkerror event interval expired
795,796,92934,Interconnect-1N03,switch_module,error,1077644940,1,Linkerror event interval expired,E26,Linkerror event interval expired
796,797,92067,Interconnect-0N01,switch_module,error,1077631886,1,Linkerror event interval expired,E26,Linkerror event interval expired
797,798,92001,Interconnect-1N03,switch_module,error,1077631249,1,Linkerror event interval expired,E26,Linkerror event interval expired
798,799,88370,Interconnect-1N01,switch_module,error,1077549077,1,Linkerror event interval expired,E26,Linkerror event interval expired
799,800,87770,Interconnect-1T02,switch_module,error,1077473123,1,Linkerror event interval expired,E26,Linkerror event interval expired
800,801,87674,Interconnect-1N01,switch_module,error,1077460673,1,Linkerror event interval expired,E26,Linkerror event interval expired
801,802,135982,Interconnect-1N01,switch_module,error,1077808440,1,Linkerror event interval expired,E26,Linkerror event interval expired
802,803,138177,Interconnect-0N00,switch_module,error,1077809967,1,Linkerror event interval expired,E26,Linkerror event interval expired
803,804,141757,Interconnect-1N00,switch_module,error,1077815530,1,Linkerror event interval expired,E26,Linkerror event interval expired
804,805,141792,Interconnect-0N00,switch_module,error,1077815549,1,Linkerror event interval expired,E26,Linkerror event interval expired
805,806,141816,Interconnect-1N00,switch_module,error,1077815561,1,Linkerror event interval expired,E26,Linkerror event interval expired
806,807,142130,Interconnect-0N01,switch_module,error,1077815632,1,Linkerror event interval expired,E26,Linkerror event interval expired
807,808,145825,Interconnect-1N02,switch_module,error,1077817398,1,Linkerror event interval expired,E26,Linkerror event interval expired
808,809,157160,Interconnect-1N03,switch_module,error,1077867221,1,Linkerror event interval expired,E26,Linkerror event interval expired
809,810,157378,Interconnect-1N03,switch_module,error,1077868285,1,Linkerror event interval expired,E26,Linkerror event interval expired
810,811,157601,Interconnect-1N03,switch_module,error,1077873194,1,Linkerror event interval expired,E26,Linkerror event interval expired
811,812,160886,Interconnect-1N01,switch_module,error,1077875763,1,Linkerror event interval expired,E26,Linkerror event interval expired
812,813,161699,Interconnect-1N00,switch_module,error,1077877379,1,Linkerror event interval expired,E26,Linkerror event interval expired
813,814,163677,Interconnect-1T01,switch_module,error,1077878640,1,Linkerror event interval expired,E26,Linkerror event interval expired
814,815,165107,Interconnect-1N00,switch_module,error,1077881440,1,Linkerror event interval expired,E26,Linkerror event interval expired
815,816,173860,Interconnect-0N00,switch_module,error,1077892961,1,Linkerror event interval expired,E26,Linkerror event interval expired
816,817,174001,Interconnect-0N00,switch_module,error,1077893002,1,Linkerror event interval expired,E26,Linkerror event interval expired
817,818,183763,Interconnect-0N01,switch_module,error,1077902463,1,Linkerror event interval expired,E26,Linkerror event interval expired
818,819,185325,Interconnect-1N03,switch_module,error,1077902873,1,Linkerror event interval expired,E26,Linkerror event interval expired
819,820,225744,Interconnect-1N02,switch_module,error,1078594479,1,Linkerror event interval expired,E26,Linkerror event interval expired
820,821,225055,Interconnect-1N01,switch_module,error,1078529930,1,Linkerror event interval expired,E26,Linkerror event interval expired
821,822,216344,Interconnect-1N02,switch_module,error,1078467983,1,Linkerror event interval expired,E26,Linkerror event interval expired
822,823,215082,Interconnect-1N00,switch_module,error,1078467571,1,Linkerror event interval expired,E26,Linkerror event interval expired
823,824,214078,Interconnect-1N02,switch_module,error,1078466489,1,Linkerror event interval expired,E26,Linkerror event interval expired
824,825,213969,Interconnect-1N00,switch_module,error,1078466455,1,Linkerror event interval expired,E26,Linkerror event interval expired
825,826,213842,Interconnect-1N01,switch_module,error,1078466414,1,Linkerror event interval expired,E26,Linkerror event interval expired
826,827,210873,Interconnect-1N00,switch_module,error,1078455697,1,Linkerror event interval expired,E26,Linkerror event interval expired
827,828,210170,Interconnect-0N00,switch_module,error,1078453534,1,Linkerror event interval expired,E26,Linkerror event interval expired
828,829,203971,Interconnect-1N01,switch_module,error,1078262512,1,Linkerror event interval expired,E26,Linkerror event interval expired
829,830,203519,Interconnect-1N01,switch_module,error,1078221896,1,Linkerror event interval expired,E26,Linkerror event interval expired
830,831,201411,Interconnect-1N01,switch_module,error,1078161468,1,Linkerror event interval expired,E26,Linkerror event interval expired
831,832,201274,Interconnect-1N01,switch_module,error,1078157542,1,Linkerror event interval expired,E26,Linkerror event interval expired
832,833,200983,Interconnect-1N01,switch_module,error,1078126141,1,Linkerror event interval expired,E26,Linkerror event interval expired
833,834,200080,Interconnect-1N02,switch_module,error,1078120174,1,Linkerror event interval expired,E26,Linkerror event interval expired
834,835,264490,Interconnect-1N01,switch_module,error,1079259526,1,Linkerror event interval expired,E26,Linkerror event interval expired
835,836,262454,Interconnect-1N01,switch_module,error,1079242615,1,Linkerror event interval expired,E26,Linkerror event interval expired
836,837,260815,Interconnect-1N01,switch_module,error,1079172043,1,Linkerror event interval expired,E26,Linkerror event interval expired
837,838,256643,Interconnect-0N03,switch_module,error,1079070099,1,Linkerror event interval expired,E26,Linkerror event interval expired
838,839,254564,Interconnect-1N01,switch_module,error,1079069444,1,Linkerror event interval expired,E26,Linkerror event interval expired
839,840,247218,Interconnect-0N03,switch_module,error,1079048791,1,Linkerror event interval expired,E26,Linkerror event interval expired
840,841,246277,Interconnect-0N02,switch_module,error,1079048528,1,Linkerror event interval expired,E26,Linkerror event interval expired
841,842,243924,Interconnect-1N03,switch_module,error,1079046891,1,Linkerror event interval expired,E26,Linkerror event interval expired
842,843,243822,Interconnect-0N01,switch_module,error,1079046846,1,Linkerror event interval expired,E26,Linkerror event interval expired
843,844,243531,Interconnect-1N00,switch_module,error,1079046762,1,Linkerror event interval expired,E26,Linkerror event interval expired
844,845,240969,Interconnect-0N03,switch_module,error,1079031627,1,Linkerror event interval expired,E26,Linkerror event interval expired
845,846,236991,Interconnect-0N02,switch_module,error,1079015266,1,Linkerror event interval expired,E26,Linkerror event interval expired
846,847,232896,Interconnect-0N02,switch_module,error,1079011268,1,Linkerror event interval expired,E26,Linkerror event interval expired
847,848,227776,Interconnect-1T01,switch_module,error,1078852836,1,Linkerror event interval expired,E26,Linkerror event interval expired
848,849,227725,Interconnect-1T01,switch_module,error,1078849778,1,Linkerror event interval expired,E26,Linkerror event interval expired
849,850,227192,Interconnect-1N00,switch_module,error,1078790431,1,Linkerror event interval expired,E26,Linkerror event interval expired
850,851,227111,Interconnect-1T01,switch_module,error,1078780795,1,Linkerror event interval expired,E26,Linkerror event interval expired
851,852,226872,Interconnect-0N02,switch_module,error,1078754632,1,Linkerror event interval expired,E26,Linkerror event interval expired
852,853,273020,Interconnect-1N03,switch_module,error,1079615422,0,Linkerror event interval expired,E26,Linkerror event interval expired
853,854,272687,Interconnect-0N01,switch_module,error,1079615365,1,Linkerror event interval expired,E26,Linkerror event interval expired
854,855,275533,Interconnect-0N00,switch_module,error,1079616864,1,Linkerror event interval expired,E26,Linkerror event interval expired
855,856,286779,Interconnect-1N01,switch_module,error,1080448427,1,Linkerror event interval expired,E26,Linkerror event interval expired
856,857,286758,Interconnect-1N01,switch_module,error,1080446120,1,Linkerror event interval expired,E26,Linkerror event interval expired
857,858,283041,Interconnect-1N01,switch_module,error,1080030329,1,Linkerror event interval expired,E26,Linkerror event interval expired
858,859,282174,Interconnect-1N01,switch_module,error,1079945592,1,Linkerror event interval expired,E26,Linkerror event interval expired
859,860,290101,Interconnect-1N01,switch_module,error,1080880454,1,Linkerror event interval expired,E26,Linkerror event interval expired
860,861,289250,Interconnect-1T01,switch_module,error,1080791516,1,Linkerror event interval expired,E26,Linkerror event interval expired
861,862,288816,Interconnect-1N01,switch_module,error,1080727457,1,Linkerror event interval expired,E26,Linkerror event interval expired
862,863,288353,Interconnect-1T01,switch_module,error,1080665531,1,Linkerror event interval expired,E26,Linkerror event interval expired
863,864,288291,Interconnect-1T01,switch_module,error,1080661262,1,Linkerror event interval expired,E26,Linkerror event interval expired
864,865,288224,Interconnect-1N01,switch_module,error,1080649743,1,Linkerror event interval expired,E26,Linkerror event interval expired
865,866,287173,Interconnect-1N03,switch_module,error,1080515046,1,Linkerror event interval expired,E26,Linkerror event interval expired
866,867,286945,Interconnect-1N01,switch_module,error,1080480275,1,Linkerror event interval expired,E26,Linkerror event interval expired
867,868,297281,Interconnect-1N01,switch_module,error,1081677869,1,Linkerror event interval expired,E26,Linkerror event interval expired
868,869,297179,Interconnect-1N01,switch_module,error,1081658335,1,Linkerror event interval expired,E26,Linkerror event interval expired
869,870,296875,Interconnect-1T03,switch_module,error,1081595628,1,Linkerror event interval expired,E26,Linkerror event interval expired
870,871,296699,Interconnect-1N01,switch_module,error,1081573002,1,Linkerror event interval expired,E26,Linkerror event interval expired
871,872,292872,Interconnect-1N01,switch_module,error,1081271905,1,Linkerror event interval expired,E26,Linkerror event interval expired
872,873,292868,Interconnect-1N01,switch_module,error,1081270739,1,Linkerror event interval expired,E26,Linkerror event interval expired
873,874,292481,Interconnect-1T02,switch_module,error,1081214271,1,Linkerror event interval expired,E26,Linkerror event interval expired
874,875,291723,Interconnect-1T01,switch_module,error,1081100411,1,Linkerror event interval expired,E26,Linkerror event interval expired
875,876,306222,Interconnect-1N03,switch_module,error,1082037261,1,Linkerror event interval expired,E26,Linkerror event interval expired
876,877,305664,Interconnect-0N01,switch_module,error,1082037120,1,Linkerror event interval expired,E26,Linkerror event interval expired
877,878,305545,Interconnect-0N01,switch_module,error,1082037074,1,Linkerror event interval expired,E26,Linkerror event interval expired
878,879,305459,Interconnect-0N01,switch_module,error,1082037037,1,Linkerror event interval expired,E26,Linkerror event interval expired
879,880,305441,Interconnect-1N00,switch_module,error,1082037026,1,Linkerror event interval expired,E26,Linkerror event interval expired
880,881,303819,Interconnect-1T03,switch_module,error,1082033397,1,Linkerror event interval expired,E26,Linkerror event interval expired
881,882,303074,Interconnect-1T01,switch_module,error,1082030618,1,Linkerror event interval expired,E26,Linkerror event interval expired
882,883,301917,Interconnect-0N00,switch_module,error,1081998320,1,Linkerror event interval expired,E26,Linkerror event interval expired
883,884,301866,Interconnect-1N00,switch_module,error,1081998024,1,Linkerror event interval expired,E26,Linkerror event interval expired
884,885,300741,Interconnect-1N01,switch_module,error,1081918069,1,Linkerror event interval expired,E26,Linkerror event interval expired
885,886,300560,Interconnect-1N01,switch_module,error,1081901930,1,Linkerror event interval expired,E26,Linkerror event interval expired
886,887,300105,Interconnect-1N01,switch_module,error,1081841899,1,Linkerror event interval expired,E26,Linkerror event interval expired
887,888,297882,Interconnect-1T01,switch_module,error,1081750251,1,Linkerror event interval expired,E26,Linkerror event interval expired
888,889,306675,Interconnect-0N01,switch_module,error,1082038166,1,Linkerror event interval expired,E26,Linkerror event interval expired
889,890,307671,Interconnect-0N00,switch_module,error,1082038562,1,Linkerror event interval expired,E26,Linkerror event interval expired
890,891,309088,Interconnect-1N03,switch_module,error,1082038957,1,Linkerror event interval expired,E26,Linkerror event interval expired
891,892,316037,Interconnect-1N01,switch_module,error,1082717020,1,Linkerror event interval expired,E26,Linkerror event interval expired
892,893,326762,Interconnect-1N00,switch_module,error,1083202557,1,Linkerror event interval expired,E26,Linkerror event interval expired
893,894,326728,Interconnect-1N00,switch_module,error,1083202526,1,Linkerror event interval expired,E26,Linkerror event interval expired
894,895,326592,Interconnect-1N03,switch_module,error,1083202466,1,Linkerror event interval expired,E26,Linkerror event interval expired
895,896,325902,Interconnect-1N03,switch_module,error,1083202210,1,Linkerror event interval expired,E26,Linkerror event interval expired
896,897,322682,Interconnect-0N02,switch_module,error,1083197432,1,Linkerror event interval expired,E26,Linkerror event interval expired
897,898,322273,Interconnect-1N00,switch_module,error,1083197259,1,Linkerror event interval expired,E26,Linkerror event interval expired
898,899,317191,Interconnect-0N00,switch_module,error,1083128576,1,Linkerror event interval expired,E26,Linkerror event interval expired
899,900,345658,Interconnect-1N03,switch_module,error,1084315496,1,Linkerror event interval expired,E26,Linkerror event interval expired
900,901,362580,Interconnect-1N03,switch_module,error,1085071662,1,Linkerror event interval expired,E26,Linkerror event interval expired
901,902,362262,Interconnect-1N02,switch_module,error,1085071576,1,Linkerror event interval expired,E26,Linkerror event interval expired
902,903,384539,Interconnect-0N01,switch_module,error,1086776851,1,Linkerror event interval expired,E26,Linkerror event interval expired
903,904,384532,Interconnect-1N01,switch_module,error,1086776710,1,Linkerror event interval expired,E26,Linkerror event interval expired
904,905,387955,Interconnect-1N03,switch_module,error,1087504540,1,Linkerror event interval expired,E26,Linkerror event interval expired
905,906,403369,Interconnect-0N00,switch_module,error,1089897372,1,Linkerror event interval expired,E26,Linkerror event interval expired
906,907,399843,Interconnect-1N03,switch_module,error,1089893840,1,Linkerror event interval expired,E26,Linkerror event interval expired
907,908,399137,Interconnect-0N00,switch_module,error,1089893708,1,Linkerror event interval expired,E26,Linkerror event interval expired
