,LineId,Date,Time,Pid,Level,Component,Content
50,51,081109,211453,1623,INFO,dfs.DataNode$PacketResponder,Received block blk_1064470652608359218 of size 67108864 from /10.251.39.242
492,493,081110,103801,19,INFO,dfs.FSDataset,Deleting block blk_9169945668827621796 file /mnt/hadoop/dfs/data/current/subdir50/blk_9169945668827621796
137,138,081109,235140,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000230_0/part-00230. blk_559204981722276126
348,349,081110,091216,7593,WARN,dfs.DataNode$DataXceiver,10.251.107.50:50010:Got exception while serving blk_4524198807982839635 to /10.251.122.79:
1673,1674,081111,073302,23438,INFO,dfs.DataNode$PacketResponder,Received block blk_-7207514537719465756 of size 67108864 from /10.251.75.143
1845,1846,081111,085907,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2060553104861908174 is added to invalidSet of 10.251.201.204:50010
1374,1375,081111,044338,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5203504995927133832 is added to invalidSet of 10.250.13.240:50010
1979,1980,081111,100903,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.130:50010 is added to blk_5646792755154529338 size 67108864
25,26,081109,205749,997,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-28342503914935090 src: /10.251.123.132:57542 dest: /10.251.123.132:50010
147,148,081109,235904,4520,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-522892190802801712 src: /10.251.74.134:39584 dest: /10.251.74.134:50010
1709,1710,081111,075616,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4471044334742081825 is added to invalidSet of 10.250.15.198:50010
1375,1376,081111,044340,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_815809455641029563 is added to invalidSet of 10.251.111.37:50010
466,467,081110,103600,19,INFO,dfs.FSDataset,Deleting block blk_-6127741703501838658 file /mnt/hadoop/dfs/data/current/subdir53/blk_-6127741703501838658
1176,1177,081111,023914,17773,INFO,dfs.DataNode$DataXceiver,10.251.122.65:50010 Served block blk_2866275036574950116 to /10.250.11.53
1728,1729,081111,075759,19,INFO,dfs.FSDataset,Deleting block blk_-4352313989800650828 file /mnt/hadoop/dfs/data/current/subdir56/blk_-4352313989800650828
191,192,081110,010918,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4741127506068309449 size 67108864
1283,1284,081111,035115,18830,INFO,dfs.DataNode$PacketResponder,Received block blk_-290874442865281380 of size 28497700 from /10.251.203.179
573,574,081110,112511,10021,INFO,dfs.DataNode$PacketResponder,Received block blk_5600017220681756254 of size 67108864 from /10.251.214.130
1020,1021,081110,221125,15347,INFO,dfs.DataNode$PacketResponder,Received block blk_231502148921342925 of size 67108864 from /10.251.215.192
426,427,081110,103233,8946,INFO,dfs.DataNode$PacketResponder,Received block blk_-9188933731705791676 of size 67108864 from /10.251.39.192
944,945,081110,213828,15327,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9121519145462575118 src: /10.250.10.223:58281 dest: /10.250.10.223:50010
175,176,081110,002337,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-1547954353065580372
1608,1609,081111,065804,19,INFO,dfs.FSDataset,Deleting block blk_4506604798892399878 file /mnt/hadoop/dfs/data/current/subdir0/blk_4506604798892399878
1520,1521,081111,061926,22010,INFO,dfs.DataNode$PacketResponder,Received block blk_8699194381234371727 of size 67108864 from /10.251.214.67
785,786,081110,163625,13543,INFO,dfs.DataNode$DataXceiver,10.251.106.50:50010 Served block blk_-8907436477337775860 to /10.251.106.50
697,698,081110,135429,12030,WARN,dfs.DataNode$DataXceiver,10.251.70.37:50010:Got exception while serving blk_1646534811870220828 to /10.250.11.100:
503,504,081110,104047,8882,INFO,dfs.DataNode$PacketResponder,Received block blk_-4034227974316905164 of size 67108864 from /10.250.15.198
1090,1091,081110,225905,16532,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3657751236932275338 src: /10.251.123.99:50481 dest: /10.251.123.99:50010
1326,1327,081111,041811,19543,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5335498635665743905 src: /10.251.73.220:50095 dest: /10.251.73.220:50010
1819,1820,081111,084405,24786,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6204056282927975796 terminating
1762,1763,081111,080710,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.192:50010 is added to blk_7439201509602018752 size 67108864
1669,1670,081111,073059,23319,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_8049943837789435742 terminating
1158,1159,081111,023229,19,INFO,dfs.FSDataset,Deleting block blk_1483582953997932733 file /mnt/hadoop/dfs/data/current/subdir7/blk_1483582953997932733
575,576,081110,112615,9713,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8838161455213213548 src: /10.251.199.150:58165 dest: /10.251.199.150:50010
1218,1219,081111,030418,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001061_0/part-01061. blk_-749176535135404637
595,596,081110,114315,10226,INFO,dfs.DataNode$PacketResponder,Received block blk_1646909113279517647 of size 67108864 from /10.251.214.130
441,442,081110,103400,19,INFO,dfs.FSDataset,Deleting block blk_-8796256534683400159 file /mnt/hadoop/dfs/data/current/subdir18/blk_-8796256534683400159
1295,1296,081111,040246,19412,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4068751061953213467 terminating
873,874,081110,210532,19,INFO,dfs.FSDataset,Deleting block blk_22457656256024207 file /mnt/hadoop/dfs/data/current/subdir33/blk_22457656256024207
980,981,081110,220314,15849,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7914996925059840931 src: /10.251.91.15:59714 dest: /10.251.91.15:50010
581,582,081110,112807,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.53:50010 is added to blk_3202507081359904616 size 67108864
1313,1314,081111,041039,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.242:50010 is added to blk_6640583412927022083 size 67108864
1936,1937,081111,094331,26028,INFO,dfs.DataNode$PacketResponder,Received block blk_3386670145292909259 of size 67108864 from /10.251.110.68
779,780,081110,152613,13407,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1321799290531408498 src: /10.251.126.255:43447 dest: /10.251.126.255:50010
362,363,081110,103026,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8736461628840265232 is added to invalidSet of 10.251.195.70:50010
47,48,081109,211301,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-2480595760294717232 size 67108864
1209,1210,081111,030153,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.3:50010 is added to blk_1756478622414930264 size 67108864
884,885,081110,210555,19,INFO,dfs.FSDataset,Deleting block blk_4939101994162863442 file /mnt/hadoop/dfs/data/current/subdir24/blk_4939101994162863442
810,811,081110,210118,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4640277741339926850 is added to invalidSet of 10.251.26.131:50010
995,996,081110,220653,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5624558200776510955 is added to invalidSet of 10.251.107.242:50010
1841,1842,081111,085634,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_002007_0/part-02007. blk_7908524857056299716
284,285,081110,020313,6034,INFO,dfs.DataNode$PacketResponder,Received block blk_-5306443381473737599 of size 67108864 from /10.251.195.52
380,381,081110,103044,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3275788837420923000 is added to invalidSet of 10.251.109.236:50010
1984,1985,081111,101153,26436,INFO,dfs.DataNode$PacketResponder,Received block blk_6516880861186877710 of size 67108864 from /10.251.42.84
26,27,081109,205754,952,INFO,dfs.DataNode$PacketResponder,Received block blk_8291449241650212794 of size 67108864 from /10.251.89.155
569,570,081110,112234,9888,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6672666770563118759 src: /10.251.71.68:44457 dest: /10.251.71.68:50010
1781,1782,081111,082108,24348,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9034824096129858680 src: /10.250.6.223:45371 dest: /10.250.6.223:50010
958,959,081110,215003,15501,INFO,dfs.DataNode$PacketResponder,Received block blk_2474460483915499078 of size 67108864 from /10.251.195.52
1086,1087,081110,225423,16747,INFO,dfs.DataNode$PacketResponder,Received block blk_-1956140031907143783 of size 67108864 from /10.251.70.112
599,600,081110,114357,10454,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7486746679002157277 src: /10.251.42.207:57669 dest: /10.251.42.207:50010
1644,1645,081111,071912,23232,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-41928108292416895 terminating
110,111,081109,232923,3792,INFO,dfs.DataNode$PacketResponder,Received block blk_7929144620252342335 of size 67108864 from /10.251.31.5
1584,1585,081111,065420,19,INFO,dfs.FSDataset,Deleting block blk_-1312981516354612257 file /mnt/hadoop/dfs/data/current/subdir29/blk_-1312981516354612257
942,943,081110,213723,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.112:50010 is added to blk_8063831442998721547 size 67108864
926,927,081110,212509,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.33:50010 is added to blk_-6442394521537090621 size 67108864
536,537,081110,110101,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.214:50010 is added to blk_-5363213609331400263 size 67108864
99,100,081109,224234,3638,WARN,dfs.DataNode$DataXceiver,10.251.73.220:50010:Got exception while serving blk_4934527196392001803 to /10.251.203.246:
385,386,081110,103049,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6855535886504612774 is added to invalidSet of 10.251.70.211:50010
350,351,081110,091657,8720,WARN,dfs.DataNode$DataXceiver,10.251.70.211:50010:Got exception while serving blk_424255210146453297 to /10.251.203.179:
1275,1276,081111,034600,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.246:50010 is added to blk_-6909400912794057067 size 67108864
165,166,081110,001307,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-9069971851590882719 size 67108864
423,424,081110,103149,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6136511938931864993 is added to invalidSet of 10.250.14.38:50010
1449,1450,081111,051331,20788,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-805262942087665153 terminating
480,481,081110,103659,19,INFO,dfs.FSDataset,Deleting block blk_2731617036199392057 file /mnt/hadoop/dfs/data/current/subdir39/blk_2731617036199392057
857,858,081110,210417,19,INFO,dfs.FSDataset,Deleting block blk_-9017308542351369260 file /mnt/hadoop/dfs/data/current/subdir14/blk_-9017308542351369260
437,438,081110,103347,19,INFO,dfs.FSDataset,Deleting block blk_-7515058933811567980 file /mnt/hadoop/dfs/data/current/subdir1/blk_-7515058933811567980
1199,1200,081111,025634,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-1417908110808566576 size 67108864
1783,1784,081111,082527,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_001049_0/part-01049. blk_-1533191386601391937
377,378,081110,103038,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6031076349976322578 is added to invalidSet of 10.251.67.225:50010
1643,1644,081111,071904,22560,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7646004878694144580 src: /10.251.202.181:47130 dest: /10.251.202.181:50010
1249,1250,081111,032612,18586,INFO,dfs.DataNode$PacketResponder,Received block blk_-3491385689517593364 of size 67108864 from /10.251.193.224
1002,1003,081110,220711,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_000190_0/part-00190. blk_641646158310569454
1718,1719,081111,075636,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3735517274901501821 is added to invalidSet of 10.250.6.4:50010
370,371,081110,103030,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7177118590277025973 is added to invalidSet of 10.251.121.224:50010
704,705,081110,143232,12469,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_3584162266158512993 terminating
1868,1869,081111,090113,19,INFO,dfs.FSDataset,Deleting block blk_-8060252929692927663 file /mnt/hadoop/dfs/data/current/subdir21/blk_-8060252929692927663
788,789,081110,173556,13687,INFO,dfs.DataNode$DataXceiver,10.251.194.147:50010 Served block blk_7703498406755483188 to /10.251.111.209
760,761,081110,150618,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.188:50010 is added to blk_-3897674589140998025 size 67108864
414,415,081110,103139,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-2834195813213005328 is added to invalidSet of 10.250.7.244:50010
1033,1034,081110,222221,15824,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8971893898579544235 terminating
1764,1765,081111,080934,19,INFO,dfs.FSNamesystem,BLOCK* ask 10.250.14.38:50010 to replicate blk_-7571492020523929240 to datanode(s) 10.251.122.38:50010
1967,1968,081111,100223,26181,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-191333338640084691 terminating
310,311,081110,070334,7327,INFO,dfs.DataNode$DataXceiver,10.251.111.37:50010 Served block blk_-6050976999174805557 to /10.251.111.37
597,598,081110,114347,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_5809900021002850724 size 67108864
442,443,081110,103403,19,INFO,dfs.FSDataset,Deleting block blk_-8775602795571523802 file /mnt/hadoop/dfs/data/current/subdir41/blk_-8775602795571523802
1232,1233,081111,031334,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.8:50010 is added to blk_-5963475042722370536 size 67108864
1810,1811,081111,083955,24547,INFO,dfs.DataNode$PacketResponder,Received block blk_4539833452749813987 of size 67108864 from /10.251.42.16
1091,1092,081110,225947,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.227:50010 is added to blk_1594026090263820445 size 67108864
390,391,081110,103056,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6763863888784019261 is added to invalidSet of 10.251.70.37:50010
1213,1214,081111,030240,18460,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-3295982945091621137 terminating
736,737,081110,145120,12820,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1197396592032418307 terminating
346,347,081110,085042,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-1383276859207001328
1701,1702,081111,075129,23397,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7460532841070848624 src: /10.250.15.67:55076 dest: /10.250.15.67:50010
578,579,081110,112716,9992,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7535677865140289610 src: /10.251.26.131:47660 dest: /10.251.26.131:50010
1087,1088,081110,225642,16655,INFO,dfs.DataNode$PacketResponder,Received block blk_7534378757788640871 of size 67108864 from /10.251.214.130
1127,1128,081111,020752,17598,INFO,dfs.DataNode$DataXceiver,10.251.125.237:50010 Served block blk_-309134958179110212 to /10.251.125.237
39,40,081109,210801,1357,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6276023454199613372 src: /10.251.65.237:34085 dest: /10.251.65.237:50010
482,483,081110,103717,19,INFO,dfs.FSDataset,Deleting block blk_8189008752707332487 file /mnt/hadoop/dfs/data/current/subdir7/blk_8189008752707332487
922,923,081110,212258,19,INFO,dfs.FSDataset,Deleting block blk_-468830939205980722 file /mnt/hadoop/dfs/data/current/subdir10/blk_-468830939205980722
1768,1769,081111,081145,23823,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7227576651324043655 src: /10.251.107.227:40740 dest: /10.251.107.227:50010
384,385,081110,103049,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6289001686128460561 is added to invalidSet of 10.251.91.84:50010
415,416,081110,103141,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5972745462629982078 is added to invalidSet of 10.251.31.5:50010
51,52,081109,211528,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.8:50010 is added to blk_-1661553043410372067 size 67108864
1297,1298,081111,040402,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.70:50010 is added to blk_-420818767915591010 size 67108864
1525,1526,081111,062238,21812,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6108023147232847992 src: /10.251.42.9:43819 dest: /10.251.42.9:50010
315,316,081110,071426,7742,INFO,dfs.DataNode$DataXceiver,10.251.42.191:50010 Served block blk_3515154079719300106 to /10.251.42.191
1306,1307,081111,040653,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.16:50010 is added to blk_3954386352306480748 size 67108864
988,989,081110,220646,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5176179471361959897 is added to invalidSet of 10.250.9.207:50010
690,691,081110,131806,11757,WARN,dfs.DataNode$DataXceiver,10.251.26.177:50010:Got exception while serving blk_3848747149919646864 to /10.251.125.174:
763,764,081110,150933,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.179:50010 is added to blk_8188837227311063557 size 67108864
174,175,081110,002253,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000138_0/part-00138. blk_-210021574616486609
1648,1649,081111,072214,23052,INFO,dfs.DataNode$PacketResponder,Received block blk_5834218936335592624 of size 67108864 from /10.251.111.228
1399,1400,081111,044654,19,INFO,dfs.FSDataset,Deleting block blk_-5014786445735476734 file /mnt/hadoop/dfs/data/current/subdir9/blk_-5014786445735476734
1922,1923,081111,093513,25793,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5057534532247887258 src: /10.250.5.237:45766 dest: /10.250.5.237:50010
663,664,081110,123012,10997,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2192382893903170466 src: /10.251.201.204:36915 dest: /10.251.201.204:50010
341,342,081110,083045,8495,WARN,dfs.DataNode$DataXceiver,10.251.215.16:50010:Got exception while serving blk_-4590972095204776122 to /10.251.30.6:
1923,1924,081111,093550,25550,INFO,dfs.DataNode$PacketResponder,Received block blk_9103049989653819836 of size 67108864 from /10.250.10.223
225,226,081110,013502,5576,INFO,dfs.DataNode$PacketResponder,Received block blk_3852281952649038166 of size 67108864 from /10.251.122.65
1219,1220,081111,030501,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.245:50010 is added to blk_-7909610753867924116 size 67108864
1478,1479,081111,053619,21091,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6608350831463251448 src: /10.251.107.196:43317 dest: /10.251.107.196:50010
1632,1633,081111,071027,22865,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3322875843051058970 src: /10.250.7.244:40195 dest: /10.250.7.244:50010
1795,1796,081111,083212,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_000973_0/part-00973. blk_5844313985011885282
1393,1394,081111,044630,19,INFO,dfs.FSDataset,Deleting block blk_-4311652947826112510 file /mnt/hadoop/dfs/data/current/subdir57/blk_-4311652947826112510
143,144,081109,235609,4400,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4568377692254637284 terminating
631,632,081110,120718,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.192:50010 is added to blk_-4619809198345103330 size 67108864
1833,1834,081111,085221,24607,INFO,dfs.DataNode$PacketResponder,Received block blk_241585185788373386 of size 67108864 from /10.251.111.80
1322,1323,081111,041532,19592,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1074754942323612586 src: /10.251.202.181:45279 dest: /10.251.202.181:50010
326,327,081110,080949,7994,INFO,dfs.DataNode$DataXceiver,10.250.19.227:50010 Served block blk_3979872751691718643 to /10.250.19.227
1847,1848,081111,085910,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8863130543753323383 is added to invalidSet of 10.251.123.1:50010
1106,1107,081110,231236,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-608202790716579401 is added to invalidSet of 10.251.198.33:50010
85,86,081109,215702,3022,WARN,dfs.DataNode$DataXceiver,10.251.202.134:50010:Got exception while serving blk_3441699978641526775 to /10.251.126.5:
563,564,081110,111826,9879,INFO,dfs.DataNode$PacketResponder,Received block blk_-5340841684362207777 of size 67108864 from /10.251.198.33
153,154,081110,000232,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_2096692261399680562
1544,1545,081111,063514,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_001709_0/part-01709. blk_3776895047834644694
1252,1253,081111,032825,18758,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6695620358347030339 terminating
1198,1199,081111,025619,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.113:50010 is added to blk_9060964400089016309 size 67108864
1989,1990,081111,101243,26312,INFO,dfs.DataNode$PacketResponder,Received block blk_-1440254020029439248 of size 67108864 from /10.251.30.85
356,357,081110,093020,8827,WARN,dfs.DataNode$DataXceiver,10.251.70.211:50010:Got exception while serving blk_-667933171485085225 to /10.251.203.246:
1606,1607,081111,065705,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000153_0/part-00153. blk_8596624696139957935
1736,1737,081111,075844,18,INFO,dfs.FSDataset,Deleting block blk_-1693418636466747515 file /mnt/hadoop/dfs/data/current/subdir16/blk_-1693418636466747515
1023,1024,081110,221253,15107,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7539658633533020967 src: /10.250.5.161:52151 dest: /10.250.5.161:50010
401,402,081110,103113,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4499140370762613763 is added to invalidSet of 10.251.43.115:50010
1794,1795,081111,083148,24344,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7319442762668598889 terminating
1745,1746,081111,075915,19,INFO,dfs.FSDataset,Deleting block blk_7985460426680885040 file /mnt/hadoop/dfs/data/current/blk_7985460426680885040
997,998,081110,220655,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_355286618997526877 is added to invalidSet of 10.250.7.32:50010
1860,1861,081111,085924,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-793506372912437289 is added to invalidSet of 10.250.17.225:50010
1236,1237,081111,031650,18225,INFO,dfs.DataNode$PacketResponder,Received block blk_3777399812922072863 of size 67108864 from /10.251.199.225
509,510,081110,104401,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_4802366409699286298 size 3547304
1929,1930,081111,093823,25642,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1259893634804870815 terminating
398,399,081110,103111,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8403618945096094999 is added to invalidSet of 10.251.42.9:50010
914,915,081110,211926,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.211:50010 is added to blk_-5471660287004025096 size 67108864
271,272,081110,015719,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_446513188203036714 size 67108864
1005,1006,081110,220804,19,INFO,dfs.FSDataset,Deleting block blk_-8294986551316947211 file /mnt/hadoop/dfs/data/current/subdir34/blk_-8294986551316947211
1245,1246,081111,032357,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001574_0/part-01574. blk_-7458279618877678162
241,242,081110,014145,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.201.204:50010 is added to blk_9072829105973334075 size 67108864
885,886,081110,210558,19,INFO,dfs.FSDataset,Deleting block blk_1144571179430079218 file /mnt/hadoop/dfs/data/current/subdir33/blk_1144571179430079218
1594,1595,081111,065445,19,INFO,dfs.FSDataset,Deleting block blk_2473550781612396886 file /mnt/hadoop/dfs/data/current/subdir54/blk_2473550781612396886
170,171,081110,002041,4863,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_9074030793567748915 terminating
454,455,081110,103533,19,INFO,dfs.FSDataset,Deleting block blk_-3437475890798229344 file /mnt/hadoop/dfs/data/current/subdir57/blk_-3437475890798229344
1247,1248,081111,032531,18607,INFO,dfs.DataNode$DataXceiver,Receiving block blk_313888672758374538 src: /10.251.39.179:40031 dest: /10.251.39.179:50010
993,994,081110,220651,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7400944190976416273 is added to invalidSet of 10.251.127.243:50010
728,729,081110,144643,12257,INFO,dfs.DataNode$PacketResponder,Received block blk_-3620767662957963389 of size 67108864 from /10.251.203.179
918,919,081110,212139,14759,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2957756905007569214 terminating
1469,1470,081111,053001,20539,INFO,dfs.DataNode$PacketResponder,Received block blk_6329639726609402522 of size 67108864 from /10.251.107.19
1054,1055,081110,223615,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_-5882295985950637419 size 67108864
957,958,081110,214907,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_5574898547439146021 size 67108864
160,161,081110,000727,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_-1055254430948037872 size 67108864
413,414,081110,103137,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7932704730736035192 is added to invalidSet of 10.251.199.245:50010
478,479,081110,103655,9020,INFO,dfs.DataNode$PacketResponder,Received block blk_-4935573595350235765 of size 67108864 from /10.251.123.195
1151,1152,081111,023139,19,INFO,dfs.FSDataset,Deleting block blk_-7106479503467535906 file /mnt/hadoop/dfs/data/current/subdir32/blk_-7106479503467535906
263,264,081110,015340,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001661_0/part-01661. blk_-1674094254141559552
835,836,081110,210151,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3792448673967861371 is added to invalidSet of 10.251.89.155:50010
