,LineId,Month,Date,Time,User,Component,PID,Address,Content
327,328,Jul,3,17:37:48,calvisitor-10-105-160-184,blued,85,,hciControllerOnline; HID devices? 0
328,329,Jul,3,17:51:53,calvisitor-10-105-160-184,AddressBookSourceSync,33632,,Unrecognized attribute value: t:AbchPersonItemType
329,330,Jul,3,18:06:58,calvisitor-10-105-160-184,kernel,0,,BuildActDeviceEntry exit
330,331,Jul,3,18:34:20,calvisitor-10-105-162-32,kernel,0,,AppleCamIn::handleWakeEvent_gated
331,332,Jul,3,18:35:06,calvisitor-10-105-162-32,kernel,0,,"ARPT: 683604.474196: IOPMPowerSource Information: onSleep,  SleepType: Standby,  'ExternalConnected': No, 'TimeRemaining': 578,"
332,333,Jul,3,18:56:23,calvisitor-10-105-162-32,kernel,0,,AppleActuatorHIDEventDriver: message service is terminated
333,334,Jul,3,18:56:23,calvisitor-10-105-162-32,BezelServices 255.10,94,,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789
334,335,Jul,3,18:56:23,authorMacBook-Pro,com.apple.WebKit.WebContent,25654,,[18:56:23.837] <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] Byte flume reports host unavailable.
335,336,Jul,3,18:56:27,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 64:d9:89:6b:b5:33
336,337,Jul,3,18:57:12,calvisitor-10-105-162-32,corecaptured,33660,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_18,57,12.221233]-AirPortBrcm4360_Logs-005.txt, Current File [2017-07-03_18,57,12.221233]-AirPortBrcm4360_Logs-005.txt"
337,338,Jul,3,18:57:57,calvisitor-10-105-162-32,kernel,0,,payload Data 07 00
338,339,Jul,3,18:58:18,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4
339,340,Jul,3,19:04:48,calvisitor-10-105-162-32,kernel,0,,"pages 554018, wire 418692, act 40000, inact 0, cleaned 0 spec 0, zf 0, throt 0, compr 112, xpmapped 40000"
340,341,Jul,3,19:04:52,calvisitor-10-105-162-32,kernel,0,,ARPT: 683779.928118: framerdy 0x0 bmccmd 3 framecnt 1024
341,342,Jul,3,19:04:52,calvisitor-10-105-162-32,kernel,0,,ARPT: 683780.224800: AQM agg results 0x8001 len hi/lo: 0x0 0x26 BAbitmap(0-3) 0 0 0 0
342,343,Jul,3,19:04:52,calvisitor-10-105-162-32,corecaptured,33660,,CCFile::captureLogRun() Exiting CCFile::captureLogRun
343,344,Jul,3,19:04:58,authorMacBook-Pro,corecaptured,33660,,Received Capture Event
344,345,Jul,3,19:05:32,calvisitor-10-105-162-32,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)"
345,346,Jul,3,19:05:37,calvisitor-10-105-162-32,corecaptured,33660,,"CCFile::copyFile fileName is [2017-07-03_19,04,57.722196]-io80211Family-018.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_19,04,57.722196]-io80211Family-018.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_19,05,37.535347]=AuthFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-03_19,04,57.722196]-io80211Family-018.pcapng"
346,347,Jul,3,19:11:46,calvisitor-10-105-162-32,kernel,0,,RTC: PowerByCalendarDate setting ignored
347,348,Jul,3,19:11:48,authorMacBook-Pro,corecaptured,33660,,Received Capture Event
348,349,Jul,3,19:11:55,calvisitor-10-105-162-32,QQ,10018,,button report: 0x8002be0
349,350,Jul,3,19:46:41,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Authenticated
350,351,Jul,3,20:07:56,calvisitor-10-105-161-225,mdworker,33804,,(ImportBailout.Error:1331) Asked to exit for Diskarb
351,352,Jul,3,20:20:37,calvisitor-10-105-161-225,com.apple.WebKit.WebContent,32778,,[20:20:37.119] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
352,353,Jul,3,21:07:43,calvisitor-10-105-161-225,com.apple.WebKit.WebContent,32778,,[21:07:43.005] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
353,354,Jul,3,21:17:04,calvisitor-10-105-161-225,Safari,9852,,KeychainGetICDPStatus: status: off
354,355,Jul,3,21:23:13,calvisitor-10-105-161-225,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.33936,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.ImageDecoder.xpc/Contents/MacOS/com.apple.Safari.ImageDecoder error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc"
355,356,Jul,3,21:30:39,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 21503 failed: 3 - No network route
356,357,Jul,3,21:30:41,authorMacBook-Pro,corecaptured,33951,,CCFile::captureLog
357,358,Jul,3,21:30:41,authorMacBook-Pro,corecaptured,33951,,"CCFile::copyFile fileName is [2017-07-03_21,30,41.859869]-CCIOReporter-002.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_21,30,41.859869]-CCIOReporter-002.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_21,30,40.703152]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_21,30,41.859869]-CCIOReporter-002.xml"
358,359,Jul,3,21:30:50,authorMacBook-Pro,kernel,0,,Sandbox: QQ(10018) deny(1) mach-lookup com.apple.networking.captivenetworksupport
359,360,Jul,3,21:30:54,authorMacBook-Pro,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc21519 184.105.67.74:443
360,361,Jul,3,21:41:47,airbears2-10-142-110-255,com.apple.WebKit.WebContent,32778,,[21:41:47.568] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
361,362,Jul,3,23:07:12,airbears2-10-142-110-255,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 320, items, fQueryRetries, 1, fLastRetryTimestamp, 520841203.7"
362,363,Jul,3,23:07:40,airbears2-10-142-110-255,locationd,82,,Location icon should now be in state 'Active'
363,364,Jul,3,23:24:32,airbears2-10-142-110-255,com.apple.WebKit.WebContent,32778,,[23:24:32.378] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
364,365,Jul,3,23:31:42,airbears2-10-142-110-255,Safari,9852,,KeychainGetICDPStatus: status: off
365,366,Jul,4,00:22:21,airbears2-10-142-110-255,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 6349 seconds.  Ignoring."
366,367,Jul,4,00:23:04,airbears2-10-142-110-255,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 6306 seconds.  Ignoring."
367,368,Jul,4,00:36:07,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 44944 seconds.  Ignoring."
368,369,Jul,4,01:13:14,airbears2-10-142-110-255,kernel,0,,ARPT: 698052.637142: AirPort_Brcm43xx::powerChange: System Sleep
369,370,Jul,4,01:24:39,airbears2-10-142-110-255,kernel,0,,ARPT: 698055.177765: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable]
370,371,Jul,4,01:37:11,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 207556 seconds.  Ignoring."
371,372,Jul,4,01:37:37,airbears2-10-142-110-255,kernel,0,,ARPT: 698150.103985: wl0: setup_keepalive: Remote IP: 17.249.12.144
372,373,Jul,4,01:48:57,airbears2-10-142-110-255,kernel,0,,ARPT: 698152.618948: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.
373,374,Jul,4,02:01:14,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 39837 seconds.  Ignoring."
374,375,Jul,4,02:13:35,airbears2-10-142-110-255,com.apple.CDScheduler,43,,Thermal pressure state: 0 Memory pressure state: 0
375,376,Jul,4,02:25:27,airbears2-10-142-110-255,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds
376,377,Jul,4,02:25:47,airbears2-10-142-110-255,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 38276 seconds.  Ignoring."
377,378,Jul,4,02:26:13,airbears2-10-142-110-255,kernel,0,,ARPT: 698348.781411: wl0: MDNS: IPV6 Addr: 2607:f140:400:a01b:1c57:7ef3:8f8e:5a10
378,379,Jul,4,02:37:39,airbears2-10-142-110-255,kernel,0,,Previous sleep cause: 5
379,380,Jul,4,02:49:55,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1728 seconds.  Ignoring."
380,381,Jul,4,03:14:08,airbears2-10-142-110-255,kernel,0,,ARPT: 698501.213099: ARPT: Wake Reason: Wake on TCP Timeout
381,382,Jul,4,03:27:06,airbears2-10-142-110-255,kernel,0,,ARPT: 698596.169927: wl0: setup_keepalive: Local IP: 10.142.110.255
382,383,Jul,4,03:38:32,airbears2-10-142-110-255,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340
383,384,Jul,4,03:50:58,airbears2-10-142-110-255,cloudd,326,,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}"
384,385,Jul,4,03:51:31,airbears2-10-142-110-255,kernel,0,,"PM response took 1999 ms (54, powerd)"
385,386,Jul,4,04:27:18,airbears2-10-142-110-255,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event
386,387,Jul,4,04:40:15,airbears2-10-142-110-255,kernel,0,,ARPT: 698894.284410: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f
387,388,Jul,4,04:40:17,airbears2-10-142-110-255,kernel,0,,ARPT: 698896.274509: AirPort_Brcm43xx::powerChange: System Sleep
388,389,Jul,4,04:51:41,airbears2-10-142-110-255,kernel,0,,ARPT: 698896.831598: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable]
389,390,Jul,4,04:51:41,airbears2-10-142-110-255,kernel,0,,ARPT: 698898.741521: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake
390,391,Jul,4,04:52:01,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 29590 seconds.  Ignoring."
391,392,Jul,4,04:52:25,airbears2-10-142-110-255,QQ,10018,,############################## _getSysMsgList
392,393,Jul,4,05:28:19,airbears2-10-142-110-255,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event
393,394,Jul,4,05:28:30,airbears2-10-142-110-255,com.apple.CDScheduler,43,,Thermal pressure state: 1 Memory pressure state: 0
394,395,Jul,4,05:40:41,airbears2-10-142-110-255,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 192946 seconds.  Ignoring."
395,396,Jul,4,06:12:51,calvisitor-10-105-162-105,kernel,0,,ARPT: 699246.920246: ARPT: Wake Reason: Wake on Scan offload
396,397,Jul,4,06:25:39,authorMacBook-Pro,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 23884 seconds.  Ignoring."
397,398,Jul,4,06:39:19,calvisitor-10-105-162-105,kernel,0,,"ARPT: 699352.804212: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq 2794574676, Ack 1746081928, Win size 278"
398,399,Jul,4,06:26:28,calvisitor-10-105-162-105,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0
399,400,Jul,4,06:39:19,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 189428 seconds.  Ignoring."
400,401,Jul,4,06:39:30,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1847 seconds.  Ignoring."
401,402,Jul,4,06:40:13,calvisitor-10-105-162-105,kernel,0,,"ARPT: 699408.252331: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,"
402,403,Jul,4,06:52:58,authorMacBook-Pro,configd,53,,network changed: v4(en0-:10.105.162.105) v6(en0-:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS- Proxy-
403,404,Jul,4,06:53:02,authorMacBook-Pro,kernel,0,,AirPort: Link Up on en0
404,405,Jul,4,06:53:12,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,34429,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1
405,406,Jul,4,06:53:18,calvisitor-10-105-162-105,kernel,0,,Sandbox: com.apple.Addres(34429) deny(1) network-outbound /private/var/run/mDNSResponder
406,407,Jul,4,07:06:38,calvisitor-10-105-162-105,kernel,0,,en0::IO80211Interface::postMessage bssid changed
407,408,Jul,4,07:06:42,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 215 seconds.  Ignoring."
408,409,Jul,4,07:10:01,calvisitor-10-105-162-105,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds
409,410,Jul,4,07:10:01,calvisitor-10-105-162-105,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.
410,411,Jul,4,07:10:06,authorMacBook-Pro,kernel,0,,en0::IO80211Interface::postMessage bssid changed
411,412,Jul,4,07:10:11,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 6 seconds.  Ignoring."
412,413,Jul,4,07:10:28,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,34457,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2
413,414,Jul,4,07:23:41,calvisitor-10-105-162-105,kernel,0,,en0: BSSID changed to 5c:50:15:36:bc:03
414,415,Jul,4,07:23:47,authorMacBook-Pro,configd,53,,network changed: DNS*
415,416,Jul,4,07:26:30,calvisitor-10-105-162-105,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 320, items, fQueryRetries, 1, fLastRetryTimestamp, 520871064.1"
416,417,Jul,4,07:39:57,calvisitor-10-105-162-105,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED
417,418,Jul,4,07:39:59,calvisitor-10-105-162-105,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.
418,419,Jul,4,07:40:17,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 185770 seconds.  Ignoring."
419,420,Jul,4,07:40:52,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 9995 seconds.  Ignoring."
420,421,Jul,4,08:20:49,calvisitor-10-105-162-105,kernel,0,,ARPT: 699878.306468: AirPort_Brcm43xx::syncPowerState: WWEN[enabled]
421,422,Jul,4,08:20:51,calvisitor-10-105-162-105,kernel,0,,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161
422,423,Jul,4,08:21:00,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 183327 seconds.  Ignoring."
423,424,Jul,4,08:21:00,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 183327 seconds.  Ignoring."
424,425,Jul,4,08:21:25,calvisitor-10-105-162-105,corecaptured,34531,,Received Capture Event
425,426,Jul,4,08:21:34,calvisitor-10-105-162-105,kernel,0,,"ARPT: 699925.384446: wl0: setup_keepalive: Seq: 4253304142, Ack: 3255241453, Win size: 4096"
426,427,Jul,4,08:34:26,calvisitor-10-105-162-105,kernel,0,,AirPort: Link Down on awdl0. Reason 1 (Unspecified).
427,428,Jul,4,08:48:07,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 21983 failed: 3 - No network route
428,429,Jul,4,08:48:12,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Authenticated
429,430,Jul,4,08:48:35,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,34554,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2
430,431,Jul,4,09:01:42,calvisitor-10-105-162-105,kernel,0,,en0: channel changed to 1
431,432,Jul,4,09:01:43,authorMacBook-Pro,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 5144 seconds.  Ignoring."
432,433,Jul,4,09:01:47,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 5c:50:15:4c:18:13
433,434,Jul,4,09:01:47,authorMacBook-Pro,kernel,0,,Sandbox: QQ(10018) deny(1) mach-lookup com.apple.networking.captivenetworksupport
434,435,Jul,4,09:02:25,calvisitor-10-105-162-105,QQ,10018,,FA||Url||taskID[2019353444] dealloc
435,436,Jul,4,09:15:18,calvisitor-10-105-162-105,kernel,0,,AppleCamIn::wakeEventHandlerThread
436,437,Jul,4,09:28:56,calvisitor-10-105-162-105,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.
437,438,Jul,4,09:42:32,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 138 seconds.  Ignoring."
438,439,Jul,4,09:42:57,calvisitor-10-105-162-105,GoogleSoftwareUpdateAgent,34603,,"2017-07-04 09:42:57.924 GoogleSoftwareUpdateAgent[34603/0x700000323000] [lvl=2] +[KSCodeSigningVerification verifyBundle:applicationId:error:] KSCodeSigningVerification verifying code signing for '/Users/xpc/Library/Google/GoogleSoftwareUpdate/GoogleSoftwareUpdate.bundle/Contents/MacOS/GoogleSoftwareUpdateDaemon' with the requirement 'anchor apple generic and certificate 1[field.1.2.840.113635.100.6.2.6] exists and certificate leaf[field.1.2.840.113635.100.6.1.13] exists and certificate leaf[subject.OU]=""EQHXZ8M8AV"" and (identifier=""com.google.Keystone"")'"
439,440,Jul,4,09:42:58,calvisitor-10-105-162-105,ksfetch,34604,,2017-07-04 09:42:58.121 ksfetch[34604/0x7fff79824000] [lvl=2] main() ksfetch done fetching.
440,441,Jul,4,09:43:18,calvisitor-10-105-162-105,kernel,0,,"ARPT: 700254.389213: wl0: setup_keepalive: Seq: 2502126767, Ack: 2906384231, Win size: 4096"
441,442,Jul,4,09:56:38,calvisitor-10-105-162-105,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL
442,443,Jul,4,09:57:30,calvisitor-10-105-162-105,kernel,0,,en0: 802.11d country code set to 'X3'.
443,444,Jul,4,09:57:30,authorMacBook-Pro,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 11173 seconds.  Ignoring."
444,445,Jul,4,09:57:30,authorMacBook-Pro,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.
445,446,Jul,4,09:57:31,authorMacBook-Pro,configd,53,,network changed: v4(en0!:10.105.162.105) DNS+ Proxy+ SMB
446,447,Jul,4,09:57:36,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1737 seconds.  Ignoring."
447,448,Jul,4,10:13:12,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 10319 seconds.  Ignoring."
448,449,Jul,4,10:26:52,calvisitor-10-105-162-105,QQ,10018,,############################## _getSysMsgList
449,450,Jul,4,10:43:27,calvisitor-10-105-162-105,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 8416 seconds.  Ignoring."
450,451,Jul,4,10:43:42,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,34685,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2
451,452,Jul,4,10:43:46,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,34685,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2
452,453,Jul,4,10:43:56,calvisitor-10-105-162-105,kernel,0,,ARPT: 700626.024536: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f
453,454,Jul,4,10:56:48,calvisitor-10-105-162-105,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds
454,455,Jul,4,10:56:48,calvisitor-10-105-162-105,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 7615 seconds.  Ignoring."
455,456,Jul,4,10:57:46,calvisitor-10-105-162-105,kernel,0,,ARPT: 700687.112611: AirPort_Brcm43xx::powerChange: System Sleep
456,457,Jul,4,11:10:27,calvisitor-10-105-162-105,kernel,0,,en0: channel changed to 1
457,458,Jul,4,11:24:04,calvisitor-10-105-162-105,kernel,0,,AirPort: Link Down on en0. Reason 8 (Disassociated because station leaving).
458,459,Jul,4,11:25:03,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 172284 seconds.  Ignoring."
459,460,Jul,4,11:28:35,authorMacBook-Pro,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.
460,461,Jul,4,11:28:41,authorMacBook-Pro,corecaptured,34722,,"CCFile::captureLog Received Capture notice id: 1499192921.020010, reason = AssocFail:sts:5_rsn:0"
461,462,Jul,4,11:29:09,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,34727,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted
462,463,Jul,4,11:29:10,calvisitor-10-105-162-105,corecaptured,34722,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-04_11,29,10.144779]-AirPortBrcm4360_Logs-008.txt, Current File [2017-07-04_11,29,10.144779]-AirPortBrcm4360_Logs-008.txt"
463,464,Jul,4,11:42:12,calvisitor-10-105-162-105,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01)
464,465,Jul,4,11:42:36,calvisitor-10-105-162-105,kernel,0,,Sandbox: com.apple.Addres(34738) deny(1) network-outbound /private/var/run/mDNSResponder
465,466,Jul,4,11:43:04,calvisitor-10-105-162-105,kernel,0,,ARPT: 700919.494551: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f
466,467,Jul,4,11:55:52,calvisitor-10-105-162-105,corecaptured,34743,,CCFile::captureLogRun() Exiting CCFile::captureLogRun
467,468,Jul,4,11:56:36,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 170391 seconds.  Ignoring."
468,469,Jul,4,11:56:46,calvisitor-10-105-162-105,kernel,0,,"ARPT: 700980.255260: wl0: setup_keepalive: Seq: 2955519239, Ack: 2597833420, Win size: 4096"
469,470,Jul,4,12:06:21,calvisitor-10-105-162-105,cloudd,326,,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}"
470,471,Jul,4,12:06:36,calvisitor-10-105-162-105,com.apple.AddressBook.InternetAccountsBridge,34830,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1
471,472,Jul,4,12:06:39,calvisitor-10-105-162-105,kernel,0,,Sandbox: com.apple.Addres(34830) deny(1) network-outbound /private/var/run/mDNSResponder
472,473,Jul,4,12:19:03,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[12:19:03.575] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
473,474,Jul,4,12:27:11,calvisitor-10-105-162-105,kernel,0,,"ARPT: 702237.246510: wl0: setup_keepalive: Local port: 49218, Remote port: 443"
474,475,Jul,4,12:35:05,calvisitor-10-105-162-105,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 168082 seconds.  Ignoring."
475,476,Jul,4,12:48:36,calvisitor-10-105-162-105,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3"
476,477,Jul,4,13:02:23,calvisitor-10-105-162-105,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0
477,478,Jul,4,13:41:20,calvisitor-10-105-162-105,QQ,10018,,button report: 0x8002be0
478,479,Jul,4,13:43:06,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[13:43:06.901] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
479,480,Jul,4,13:56:31,calvisitor-10-105-162-105,SCIM,487,,"[Accounts] Failed to update account with identifier 76FE6715-3D27-4F21-AA35-C88C1EA820E8, error: Error Domain=ABAddressBookErrorDomain Code=1002 ""(null)"""
480,481,Jul,4,14:33:25,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[14:33:25.556] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92
481,482,Jul,4,14:36:08,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[14:36:08.077] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
482,483,Jul,4,14:39:45,calvisitor-10-105-162-105,com.apple.WebKit.WebContent,32778,,[14:39:45.538] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
