,LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate
495,496,-,1131566954,2005.11.09,tbird-admin1,Nov,9,12:09:14,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [<*>] datasource
496,497,-,1131566955,2005.11.09,cn1003,Nov,9,12:09:15,cn1003/cn1003,ntpd,19441.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
497,498,-,1131566956,2005.11.09,tbird-admin1,Nov,9,12:09:16,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [<*>] datasource
498,499,-,1131566960,2005.11.09,dn658,Nov,9,12:09:20,dn658/dn658,ntpd,32635.0,"synchronized to 10.100.26.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
499,500,-,1131566960,2005.11.09,tbird-admin1,Nov,9,12:09:20,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [<*>] datasource
500,501,-,1131566960,2005.11.09,tbird-admin1,Nov,9,12:09:20,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [<*>] datasource
501,502,-,1131566963,2005.11.09,cn178,Nov,9,12:09:23,cn178/cn178,ntpd,9824.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
502,503,-,1131566964,2005.11.09,tbird-admin1,Nov,9,12:09:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [<*>] datasource
503,504,-,1131566964,2005.11.09,tbird-sm1,Nov,9,12:09:24,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:<*>]: No topology change
504,505,-,1131566965,2005.11.09,cn966,Nov,9,12:09:25,cn966/cn966,ntpd,19702.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
505,506,-,1131566965,2005.11.09,dn176,Nov,9,12:09:25,dn176/dn176,ntpd,10748.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
506,507,-,1131566965,2005.11.09,dn527,Nov,9,12:09:25,dn527/dn527,ntpd,31301.0,"synchronized to 10.100.26.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
507,508,-,1131566967,2005.11.09,tbird-admin1,Nov,9,12:09:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [<*>] datasource
508,509,-,1131566967,2005.11.09,tbird-admin1,Nov,9,12:09:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [<*>] datasource
509,510,-,1131566968,2005.11.09,cn270,Nov,9,12:09:28,cn270/cn270,ntpd,11213.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
510,511,-,1131566968,2005.11.09,cn956,Nov,9,12:09:28,cn956/cn956,ntpd,25615.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
511,512,-,1131566970,2005.11.09,tbird-admin1,Nov,9,12:09:30,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [<*>] datasource
512,513,-,1131566970,2005.11.09,tbird-admin1,Nov,9,12:09:30,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [<*>] datasource
513,514,-,1131566971,2005.11.09,cn306,Nov,9,12:09:31,cn306/cn306,ntpd,23587.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
514,515,-,1131566972,2005.11.09,cn310,Nov,9,12:09:32,cn310/cn310,ntpd,24087.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
515,516,-,1131566972,2005.11.09,tbird-admin1,Nov,9,12:09:32,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [<*>] datasource
516,517,-,1131566972,2005.11.09,tbird-admin1,Nov,9,12:09:32,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [<*>] datasource
517,518,-,1131566974,2005.11.09,tbird-admin1,Nov,9,12:09:34,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [<*>] datasource
518,519,-,1131566974,2005.11.09,tbird-sm1,Nov,9,12:09:34,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:<*>]: ********************** NEW SWEEP ********************
519,520,-,1131566978,2005.11.09,tbird-sm1,Nov,9,12:09:38,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:<*>]: No topology change
520,521,-,1131566979,2005.11.09,cn535,Nov,9,12:09:39,cn535/cn535,ntpd,17346.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
521,522,-,1131566979,2005.11.09,cn665,Nov,9,12:09:39,cn665/cn665,ntpd,23982.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
522,523,-,1131566979,2005.11.09,dn895,Nov,9,12:09:39,dn895/dn895,ntpd,6105.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
523,524,-,1131566980,2005.11.09,tbird-admin1,Nov,9,12:09:40,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [<*>] datasource
524,525,-,1131566980,2005.11.09,tbird-admin1,Nov,9,12:09:40,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [<*>] datasource
525,526,-,1131566983,2005.11.09,tbird-admin1,Nov,9,12:09:43,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [<*>] datasource
526,527,-,1131566985,2005.11.09,tbird-admin1,Nov,9,12:09:45,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [<*>] datasource
527,528,-,1131566987,2005.11.09,dn294,Nov,9,12:09:47,dn294/dn294,ntpd,10865.0,"synchronized to 10.100.24.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
528,529,-,1131566988,2005.11.09,bn623,Nov,9,12:09:48,bn623/bn623,ntpd,23389.0,"synchronized to 10.100.14.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
529,530,-,1131566989,2005.11.09,bn415,Nov,9,12:09:49,bn415/bn415,ntpd,28452.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
530,531,-,1131566989,2005.11.09,bn535,Nov,9,12:09:49,bn535/bn535,ntpd,29717.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
531,532,-,1131566989,2005.11.09,bn663,Nov,9,12:09:49,bn663/bn663,ntpd,31283.0,"synchronized to 10.100.10.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
532,533,-,1131566991,2005.11.09,tbird-admin1,Nov,9,12:09:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [<*>] datasource
533,534,-,1131566992,2005.11.09,cn535,Nov,9,12:09:52,cn535/cn535,ntpd,17346.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
534,535,-,1131566992,2005.11.09,tbird-sm1,Nov,9,12:09:52,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:<*>]: No topology change
535,536,-,1131566992,2005.11.09,tbird-sm1,Nov,9,12:09:52,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:<*>]: No configuration change required
536,537,-,1131566993,2005.11.09,tbird-admin1,Nov,9,12:09:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [<*>] datasource
537,538,-,1131566994,2005.11.09,cn730,Nov,9,12:09:54,cn730/cn730,ntpd,28778.0,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
538,539,-,1131566994,2005.11.09,tbird-admin1,Nov,9,12:09:54,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [<*>] datasource
539,540,-,1131566995,2005.11.09,tbird-admin1,Nov,9,12:09:55,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [<*>] datasource
540,541,-,1131567000,2005.11.09,cn740,Nov,9,12:10:00,cn740/cn740,ntpd,28764.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
541,542,-,1131567000,2005.11.09,tbird-admin1,Nov,9,12:10:00,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [<*>] datasource
542,543,-,1131567000,2005.11.09,tbird-admin1,Nov,9,12:10:00,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [<*>] datasource
543,544,-,1131567001,2005.11.09,aadmin1,Nov,9,12:10:01,src@aadmin1,crond(pam_unix),16570.0,session opened for user root by (uid=0),E118,session opened for user <*> by (uid=<*>)
544,545,-,1131567001,2005.11.09,aadmin1,Nov,9,12:10:01,src@aadmin1,crond,16571.0,(root) CMD (/projects/tbird/temps/get_temps a),E2,(<*>) CMD (<*> <*>)
545,546,-,1131567001,2005.11.09,badmin1,Nov,9,12:10:01,src@badmin1,crond(pam_unix),11179.0,session opened for user root by (uid=0),E118,session opened for user <*> by (uid=<*>)
546,547,-,1131567001,2005.11.09,cadmin1,Nov,9,12:10:01,src@cadmin1,crond(pam_unix),19394.0,session opened for user root by (uid=0),E118,session opened for user <*> by (uid=<*>)
547,548,-,1131567001,2005.11.09,dadmin1,Nov,9,12:10:01,src@dadmin1,crond(pam_unix),24261.0,session opened for user root by (uid=0),E118,session opened for user <*> by (uid=<*>)
548,549,-,1131567001,2005.11.09,dadmin1,Nov,9,12:10:01,src@dadmin1,crond,24262.0,(root) CMD (/projects/tbird/temps/get_temps d),E2,(<*>) CMD (<*> <*>)
549,550,-,1131567001,2005.11.09,eadmin1,Nov,9,12:10:01,src@eadmin1,crond(pam_unix),4309.0,session opened for user root by (uid=0),E118,session opened for user <*> by (uid=<*>)
550,551,-,1131567001,2005.11.09,eadmin1,Nov,9,12:10:01,src@eadmin1,crond,4310.0,(root) CMD (/projects/tbird/temps/get_temps e),E2,(<*>) CMD (<*> <*>)
551,552,-,1131567001,2005.11.09,tbird-admin1,Nov,9,12:10:01,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [<*>] datasource
552,553,-,1131567002,2005.11.09,tbird-sm1,Nov,9,12:10:02,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:<*>]: ********************** NEW SWEEP ********************
553,554,-,1131567003,2005.11.09,tbird-admin1,Nov,9,12:10:03,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [<*>] datasource
554,555,-,1131567006,2005.11.09,cn265,Nov,9,12:10:06,cn265/cn265,ntpd,12012.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
555,556,-,1131567006,2005.11.09,tbird-admin1,Nov,9,12:10:06,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [<*>] datasource
556,557,-,1131567006,2005.11.09,tbird-sm1,Nov,9,12:10:06,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:<*>]: No topology change
557,558,-,1131567006,2005.11.09,tbird-sm1,Nov,9,12:10:06,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:<*>]: No configuration change required
558,559,-,1131567007,2005.11.09,tbird-admin1,Nov,9,12:10:07,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [<*>] datasource
559,560,-,1131567010,2005.11.09,tbird-admin1,Nov,9,12:10:10,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [<*>] datasource
560,561,-,1131567011,2005.11.09,tbird-admin1,Nov,9,12:10:11,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [<*>] datasource
561,562,-,1131567013,2005.11.09,bn363,Nov,9,12:10:13,bn363/bn363,ntpd,28759.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
562,563,-,1131567015,2005.11.09,bn37,Nov,9,12:10:15,bn37/bn37,ntpd,2259.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
563,564,-,1131567016,2005.11.09,cn325,Nov,9,12:10:16,cn325/cn325,ntpd,23715.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
564,565,-,1131567018,2005.11.09,cn721,Nov,9,12:10:18,cn721/cn721,ntpd,27474.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
565,566,-,1131567018,2005.11.09,cn912,Nov,9,12:10:18,cn912/cn912,ntpd,28300.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
566,567,-,1131567019,2005.11.09,tbird-admin1,Nov,9,12:10:19,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [<*>] datasource
567,568,-,1131567020,2005.11.09,cn975,Nov,9,12:10:20,cn975/cn975,ntpd,18975.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
568,569,-,1131567020,2005.11.09,tbird-sm1,Nov,9,12:10:20,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:<*>]: No topology change
569,570,-,1131567020,2005.11.09,tbird-sm1,Nov,9,12:10:20,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:<*>]: No configuration change required
570,571,-,1131567021,2005.11.09,cn519,Nov,9,12:10:21,cn519/cn519,ntpd,16839.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
571,572,-,1131567021,2005.11.09,tbird-admin1,Nov,9,12:10:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [<*>] datasource
572,573,-,1131567021,2005.11.09,tbird-admin1,Nov,9,12:10:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [<*>] datasource
573,574,-,1131567021,2005.11.09,tbird-admin1,Nov,9,12:10:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [<*>] datasource
574,575,-,1131567023,2005.11.09,tbird-admin1,Nov,9,12:10:23,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [<*>] datasource
575,576,-,1131567024,2005.11.09,tbird-admin1,Nov,9,12:10:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [<*>] datasource
576,577,-,1131567025,2005.11.09,tbird-admin1,Nov,9,12:10:25,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [<*>] datasource
577,578,-,1131567026,2005.11.09,tbird-admin1,Nov,9,12:10:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [<*>] datasource
578,579,-,1131567027,2005.11.09,bn816,Nov,9,12:10:27,bn816/bn816,ntpd,23184.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
579,580,-,1131567027,2005.11.09,tbird-admin1,Nov,9,12:10:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [<*>] datasource
580,581,-,1131567027,2005.11.09,tbird-admin1,Nov,9,12:10:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [<*>] datasource
581,582,-,1131567029,2005.11.09,dn82,Nov,9,12:10:29,dn82/dn82,ntpd,9313.0,"synchronized to 10.100.24.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
582,583,-,1131567029,2005.11.09,tbird-admin1,Nov,9,12:10:29,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [<*>] datasource
583,584,-,1131567030,2005.11.09,tbird-admin1,Nov,9,12:10:30,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [<*>] datasource
584,585,-,1131567031,2005.11.09,eadmin1,Nov,9,12:10:31,src@eadmin1,sendmail,7417.0,My unqualified host name (eadmin1) unknown; sleeping for retry,E75,My unqualified host name (<*>) unknown; sleeping for retry
585,586,-,1131567032,2005.11.09,tbird-admin1,Nov,9,12:10:32,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [<*>] datasource
586,587,-,1131567032,2005.11.09,tbird-admin1,Nov,9,12:10:32,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [<*>] datasource
587,588,-,1131567033,2005.11.09,cadmin1,Nov,9,12:10:33,src@cadmin1,sendmail,22479.0,My unqualified host name (cadmin1) unknown; sleeping for retry,E75,My unqualified host name (<*>) unknown; sleeping for retry
588,589,-,1131567033,2005.11.09,cn770,Nov,9,12:10:33,cn770/cn770,ntpd,28162.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
589,590,-,1131567033,2005.11.09,tbird-admin1,Nov,9,12:10:33,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [<*>] datasource
590,591,-,1131567037,2005.11.09,cn729,Nov,9,12:10:37,cn729/cn729,ntpd,28377.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
591,592,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,- User ID,,CentOS-4 (Kernel Module GPG key),E25,CentOS-<*> (Kernel Module GPG key)
592,593,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,(supports S0 S4 S5),E4,(supports <*>)
593,594,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,DSDT (v001 DELL PE BKC 0x00000001 MSFT 0x0100000e) @ 0x0000000000000000,E10,<*> (v001 DELL PE BKC <*> MSFT <*>) @ <*>
594,595,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,HPET id: 0xffffffff base: 0xfed00000,E50,HPET id: <*> base: <*>
595,596,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,INT_SRC_OVR (bus 0 bus_irq 0 global_irq 2 dfl dfl),E55,INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> dfl dfl)
596,597,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,IOAPIC (id[0x08] address[0xfec00000] gsi_base[0]),E59,IOAPIC (id[<*>] address[<*>] gsi_base[<*>])
597,598,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,IOAPIC (id[0x0a] address[0xfec83000] gsi_base[64]),E59,IOAPIC (id[<*>] address[<*>] gsi_base[<*>])
598,599,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,IRQ0 used by override.,E60,<*> used by override.
599,600,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Interpreter enabled,E58,Interpreter enabled
600,601,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,LAPIC (acpi_id[0x01] lapic_id[0x00] enabled),E64,LAPIC (acpi_id[<*>] lapic_id[<*>] enabled)
601,602,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,LAPIC_NMI (acpi_id[0x03] high edge lint[0x1]),E65,LAPIC_NMI (acpi_id[<*>] high edge lint[<*>])
602,603,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,Local APIC address 0xfee00000,E66,Local APIC address <*>
603,604,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,MADT (v001 DELL PE BKC 0x00000001 MSFT 0x0100000a) @ 0x00000000000fd724,E10,<*> (v001 DELL PE BKC <*> MSFT <*>) @ <*>
604,605,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,"PCI Interrupt Link [LNKF] (IRQs 3 4 5 6 7 10 11 12) *0, disabled.",E84,"PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) <*>, disabled."
605,606,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,"PCI Interrupt Link [LNKG] (IRQs 3 4 5 6 7 10 11 12) *0, disabled.",E84,"PCI Interrupt Link [<*>] (IRQs <*> <*> <*> <*> <*> <*> <*> <*>) <*>, disabled."
606,607,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Interrupt Routing Table [\_SB_.PCI0.PALO.DOBA._PRT],E85,PCI Interrupt Routing Table [<*>]
607,608,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Interrupt Routing Table [\_SB_.PCI0.PALO.DOBB._PRT],E85,PCI Interrupt Routing Table [<*>]
608,609,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Interrupt Routing Table [\_SB_.PCI0.PALO._PRT],E85,PCI Interrupt Routing Table [<*>]
609,610,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Interrupt Routing Table [\_SB_.PCI0.PBHI.PXB1._PRT],E85,PCI Interrupt Routing Table [<*>]
610,611,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Interrupt Routing Table [\_SB_.PCI0.PBHI.PXB2._PRT],E85,PCI Interrupt Routing Table [<*>]
611,612,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Interrupt Routing Table [\_SB_.PCI0.PBHI._PRT],E85,PCI Interrupt Routing Table [<*>]
612,613,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Interrupt Routing Table [\_SB_.PCI0.PBLO._PRT],E85,PCI Interrupt Routing Table [<*>]
613,614,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Interrupt Routing Table [\_SB_.PCI0.PICH._PRT],E85,PCI Interrupt Routing Table [<*>]
614,615,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,PCI Interrupt Routing Table [\_SB_.PCI0._PRT],E85,PCI Interrupt Routing Table [<*>]
615,616,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,"PCI interrupt 0000:00:06.0[A] -> GSI 16 (level, low) -> IRQ 169",E81,"PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>"
616,617,-,1131567043,2005.11.09,tbird-admin1,Nov,9,12:10:43,local@tbird-admin1,ACPI,,"PCI interrupt 0000:02:0e.0[A] -> GSI 46 (level, low) -> IRQ 177",E81,"PCI interrupt <*> -> GSI <*> (level, low) -> IRQ <*>"
