,LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content
505,506,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:25.205,2931,INFO,nova.compute.claims,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Total disk: 15 GB, used: 0.00 GB"
506,507,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:25.206,2931,INFO,nova.compute.claims,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] disk limit not specified, defaulting to unlimited"
507,508,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:25.207,2931,INFO,nova.compute.claims,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Total vcpu: 16 VCPU, used: 0.00 VCPU"
508,509,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:25.935,2931,INFO,nova.virt.libvirt.driver,req-01d570b0-78a7-4719-b7a3-429fd7dc5a3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Creating image
509,510,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:26.669,25746,INFO,nova.osapi_compute.wsgi.server,req-43e0f44d-b7b7-4458-849c-184dfc5d16e9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2717040"
510,511,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:26.956,25746,INFO,nova.osapi_compute.wsgi.server,req-59b0af54-2013-4474-a1c6-9d78e6f052a2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2835078"
511,512,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:28.214,25746,INFO,nova.osapi_compute.wsgi.server,req-450cfe03-d536-4ad6-8d45-109150d3fe46 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2515070"
512,513,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:29.768,25746,INFO,nova.osapi_compute.wsgi.server,req-9c9d1d32-84c4-469c-8092-ba8d95d524b7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2688880"
513,514,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:30.040,25746,INFO,nova.osapi_compute.wsgi.server,req-b9718cd8-f65e-49cc-8349-6cf7122af137 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2675118"
514,515,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:31.557,25746,INFO,nova.osapi_compute.wsgi.server,req-dc75766e-f0ca-4e46-aa86-93fa2924a379 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2399080"
515,516,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:33.184,25746,INFO,nova.osapi_compute.wsgi.server,req-2e32a4b6-281d-4b23-8783-e23e909271ae 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2499630"
516,517,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:34.457,25746,INFO,nova.osapi_compute.wsgi.server,req-78acc268-1d58-4b31-967a-c31e22012a78 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2668920"
517,518,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:36.262,25746,INFO,nova.osapi_compute.wsgi.server,req-5d311501-92ce-4342-99ac-863f9b53a5cb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2633319"
518,519,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:39.068,25746,INFO,nova.osapi_compute.wsgi.server,req-89ca6e78-b521-4038-b5da-c3a9d694d5e1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2878940"
519,520,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:39.377,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] VM Started (Lifecycle Event)
520,521,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:39.443,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] VM Paused (Lifecycle Event)
521,522,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:40.138,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage"
522,523,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:41.041,25746,INFO,nova.osapi_compute.wsgi.server,req-5ff477a1-4d19-44b2-bd80-bc948fd71044 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2753420"
523,524,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:42.324,25746,INFO,nova.osapi_compute.wsgi.server,req-91545d8f-3e15-4a9d-869f-5e9af23a108d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2779088"
524,525,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:42.587,25746,INFO,nova.osapi_compute.wsgi.server,req-de162460-0015-4ef5-ad34-36cdaf269be6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2570632"
525,526,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:44.113,25746,INFO,nova.osapi_compute.wsgi.server,req-3ab9508b-f853-4fdc-a5d3-7fe02d8f6a77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2551761"
526,527,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:45.226,25743,INFO,nova.api.openstack.compute.server_external_events,req-4c5a4bf8-3ffd-47e6-bd27-6cc8aa71b618 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:f53e6f35-05f7-4896-9abf-6df58d3e69b8 for instance d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c
527,528,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:45.232,25743,INFO,nova.osapi_compute.wsgi.server,req-4c5a4bf8-3ffd-47e6-bd27-6cc8aa71b618 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.1034019"
528,529,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:45.243,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] VM Resumed (Lifecycle Event)
529,530,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:45.391,25746,INFO,nova.osapi_compute.wsgi.server,req-6d8d14b0-9baf-4de0-b02a-abd9d158342d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2724118"
530,531,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:45.547,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
531,532,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:46.949,25746,INFO,nova.osapi_compute.wsgi.server,req-88051a36-ba5a-44d8-90a4-dfd5a30c2f8a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2790279"
532,533,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:47.217,25746,INFO,nova.osapi_compute.wsgi.server,req-2d183073-77ff-47b9-95eb-07be7fafc897 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2651579"
533,534,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:50.141,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking
534,535,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:50.311,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
535,536,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:51.926,25793,INFO,nova.metadata.wsgi.server,req-c754e29a-bcc8-48d9-b29d-9c375a27275a - - - - -,"10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2319870"
536,537,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:52.912,25784,INFO,nova.metadata.wsgi.server,req-d04bb0bd-f965-40e1-90d3-b1b01f160b06 - - - - -,"10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.4052589"
537,538,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:53.161,25791,INFO,nova.metadata.wsgi.server,req-32ecf06f-cf33-4487-baa9-740cb3b4fc82 - - - - -,"10.11.21.133,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.2367840"
538,539,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:53.554,2931,INFO,nova.compute.manager,req-ae7c1466-8f74-4112-bb31-d2e2652275de 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Terminating instance
539,540,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:53.772,2931,INFO,nova.virt.libvirt.driver,-,[instance: d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c] Instance destroyed successfully.
540,541,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:53.887,25797,INFO,nova.metadata.wsgi.server,req-a3b733a0-a9ce-4a98-8d03-33b07da80a72 - - - - -,"10.11.21.133,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.4668469"
541,542,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:07:55.034,25746,INFO,nova.osapi_compute.wsgi.server,req-54ffbd34-3bea-4d1a-9433-db04e8dbb2af 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2087660"
542,543,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:55.337,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
543,544,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:07:55.338,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
544,545,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:06.646,25746,INFO,nova.osapi_compute.wsgi.server,req-868a5460-dbb6-416b-b4c4-a98abae6c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.4964380"
545,546,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:06.961,2931,INFO,nova.compute.claims,req-868a5460-dbb6-416b-b4c4-a98abae6c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] memory limit: 96258.00 MB, free: 95746.00 MB"
546,547,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:06.961,2931,INFO,nova.compute.claims,req-868a5460-dbb6-416b-b4c4-a98abae6c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Total disk: 15 GB, used: 0.00 GB"
547,548,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:06.962,2931,INFO,nova.compute.claims,req-868a5460-dbb6-416b-b4c4-a98abae6c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] disk limit not specified, defaulting to unlimited"
548,549,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:06.962,2931,INFO,nova.compute.claims,req-868a5460-dbb6-416b-b4c4-a98abae6c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Total vcpu: 16 VCPU, used: 0.00 VCPU"
549,550,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:06.963,2931,INFO,nova.compute.claims,req-868a5460-dbb6-416b-b4c4-a98abae6c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] vcpu limit not specified, defaulting to unlimited"
550,551,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:07.228,25746,INFO,nova.osapi_compute.wsgi.server,req-1fc1761c-fded-443a-814a-e48c5f5d3567 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/17288ea8-cbf4-4f0e-94fe-853fd2735f29 HTTP/1.1"" status: 200 len: 1708 time: 0.1789858"
551,552,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:07.620,2931,INFO,nova.virt.libvirt.driver,req-868a5460-dbb6-416b-b4c4-a98abae6c847 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] Creating image
552,553,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:08.510,25746,INFO,nova.osapi_compute.wsgi.server,req-eb045220-2c05-468d-95c0-390ba6b3dc33 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2756851"
553,554,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:08.800,25746,INFO,nova.osapi_compute.wsgi.server,req-87e35b57-2f3f-4c30-a490-d4711539d535 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2846689"
554,555,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:13.533,25746,INFO,nova.osapi_compute.wsgi.server,req-5e98f980-a45f-41ad-ab47-6a5adc12de51 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2608740"
555,556,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:16.334,25746,INFO,nova.osapi_compute.wsgi.server,req-e06b0cad-8215-47ba-add9-89ec1daeffb9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2420769"
556,557,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:18.146,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Auditing locally available compute resources for node cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
557,558,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:18.616,2931,INFO,nova.compute.resource_tracker,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us
558,559,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:19.392,25746,INFO,nova.osapi_compute.wsgi.server,req-ebd68e1c-457d-484c-9bc7-e813b34f0c7e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2695768"
559,560,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:19.658,25746,INFO,nova.osapi_compute.wsgi.server,req-f894c9ea-bf2b-40c2-98df-e60c969bb8eb 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2627070"
560,561,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:20.238,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] VM Started (Lifecycle Event)
561,562,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:20.938,25746,INFO,nova.osapi_compute.wsgi.server,req-b0e44ae8-e497-4e7f-971d-fec7ab6cdc78 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2749891"
562,563,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:21.207,25746,INFO,nova.osapi_compute.wsgi.server,req-79805ef8-d822-4dd2-badb-4a56c8687410 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2645309"
563,564,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:24.184,25746,INFO,nova.osapi_compute.wsgi.server,req-97f723ce-8b78-4bdd-9d45-f7fa2e7707de 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4219470"
564,565,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:24.448,25746,INFO,nova.osapi_compute.wsgi.server,req-4beb51c0-21fe-4609-b459-ffc91c724c5c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2611339"
565,566,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:25.989,25746,INFO,nova.osapi_compute.wsgi.server,req-4d246567-e421-4c7a-a3bb-25a9aca95a74 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2553751"
566,567,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:26.577,25743,INFO,nova.api.openstack.compute.server_external_events,req-a27af937-85b3-4903-abf5-6c809b6cde67 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:899a49ed-0154-4308-949e-f59ac7acc66d for instance 17288ea8-cbf4-4f0e-94fe-853fd2735f29
567,568,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:26.594,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] VM Resumed (Lifecycle Event)
568,569,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:26.713,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] During sync_power_state the instance has a pending task (spawning). Skip.
569,570,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:26.714,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 17288ea8-cbf4-4f0e-94fe-853fd2735f29] VM Resumed (Lifecycle Event)
570,571,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:27.521,25746,INFO,nova.osapi_compute.wsgi.server,req-525a532e-ea93-4b66-ab16-33fbf450d6e6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2577920"
571,572,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:30.367,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking
572,573,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:30.369,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage"
573,574,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:08:30.547,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742
574,575,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:33.033,25797,INFO,nova.metadata.wsgi.server,req-610fdd1e-f55d-480e-866a-6effcc9d83ae - - - - -,"10.11.21.134,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2398081"
575,576,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:08:33.802,25746,INFO,nova.osapi_compute.wsgi.server,req-c00498e9-c4a0-4e46-b680-c8e4927369f7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/17288ea8-cbf4-4f0e-94fe-853fd2735f29 HTTP/1.1"" status: 204 len: 203 time: 0.2726481"
