,LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content
293,294,-,1120266866,2005.07.01,R30-M1-N9-C:J08-U11,2005-07-01-18.14.26.319216,R30-M1-N9-C:J08-U11,RAS,KERNEL,INFO,1146800 double-hummer alignment exceptions
294,295,-,1120266925,2005.07.01,R25-M1-N2-C:J10-U01,2005-07-01-18.15.25.287847,R25-M1-N2-C:J10-U01,RAS,KERNEL,INFO,1146800 double-hummer alignment exceptions
295,296,-,1120266974,2005.07.01,R32-M0-NF-C:J17-U11,2005-07-01-18.16.14.553770,R32-M0-NF-C:J17-U11,RAS,KERNEL,INFO,1146800 double-hummer alignment exceptions
296,297,-,1120351622,2005.07.02,R05-M0-NF-C:J09-U11,2005-07-02-17.47.02.835483,R05-M0-NF-C:J09-U11,RAS,KERNEL,INFO,generating core.1114
297,298,-,1120446972,2005.07.03,R36-M0-N6-C:J06-U01,2005-07-03-20.16.12.324256,R36-M0-N6-C:J06-U01,RAS,KERNEL,INFO,generating core.17222
298,299,-,1120446979,2005.07.03,R22-M1-N9-C:J15-U01,2005-07-03-20.16.19.279199,R22-M1-N9-C:J15-U01,RAS,KERNEL,INFO,generating core.20392
299,300,-,1120447005,2005.07.03,R26-M0-NA-C:J08-U11,2005-07-03-20.16.45.820915,R26-M0-NA-C:J08-U11,RAS,KERNEL,INFO,generating core.31006
300,301,-,1120447017,2005.07.03,R20-M1-N1-C:J15-U11,2005-07-03-20.16.57.187615,R20-M1-N1-C:J15-U11,RAS,KERNEL,INFO,generating core.20088
301,302,-,1120447042,2005.07.03,R37-M1-N3-C:J13-U11,2005-07-03-20.17.22.293433,R37-M1-N3-C:J13-U11,RAS,KERNEL,INFO,generating core.26993
302,303,-,1120447058,2005.07.03,R23-M1-N7-C:J08-U11,2005-07-03-20.17.38.727762,R23-M1-N7-C:J08-U11,RAS,KERNEL,INFO,generating core.20954
303,304,-,1120447377,2005.07.03,R23-M1-N5-C:J03-U11,2005-07-03-20.22.57.506170,R23-M1-N5-C:J03-U11,RAS,KERNEL,INFO,generating core.6139
304,305,-,1120447561,2005.07.03,R24-M1-N8-C:J16-U01,2005-07-03-20.26.01.608125,R24-M1-N8-C:J16-U01,RAS,KERNEL,INFO,generating core.19596
305,306,-,1120469475,2005.07.04,R33-M1-N7-C:J15-U01,2005-07-04-02.31.15.977001,R33-M1-N7-C:J15-U01,RAS,KERNEL,INFO,generating core.25568
306,307,-,1120469660,2005.07.04,R21-M0-ND-C:J02-U01,2005-07-04-02.34.20.029089,R21-M0-ND-C:J02-U01,RAS,KERNEL,INFO,generating core.9739
307,308,-,1120469698,2005.07.04,R31-M0-N9-C:J04-U11,2005-07-04-02.34.58.039555,R31-M0-N9-C:J04-U11,RAS,KERNEL,INFO,generating core.7187
308,309,-,1120469722,2005.07.04,R23-M1-NA-C:J06-U01,2005-07-04-02.35.22.626530,R23-M1-NA-C:J06-U01,RAS,KERNEL,INFO,generating core.23438
309,310,-,1120469778,2005.07.04,R25-M1-N1-C:J10-U01,2005-07-04-02.36.18.807780,R25-M1-N1-C:J10-U01,RAS,KERNEL,INFO,generating core.7881
310,311,-,1120487288,2005.07.04,R36-M1-NB-C:J05-U01,2005-07-04-07.28.08.559194,R36-M1-NB-C:J05-U01,RAS,KERNEL,INFO,generating core.14627
311,312,-,1120487397,2005.07.04,R26-M1-NA-C:J17-U01,2005-07-04-07.29.57.172516,R26-M1-NA-C:J17-U01,RAS,KERNEL,INFO,generating core.2348
312,313,-,1120487796,2005.07.04,R02-M1-N8-C:J17-U01,2005-07-04-07.36.36.338885,R02-M1-N8-C:J17-U01,RAS,KERNEL,INFO,generating core.404
313,314,-,1120746917,2005.07.07,R07-M0-N6-C:J03-U01,2005-07-07-07.35.17.360203,R07-M0-N6-C:J03-U01,RAS,KERNEL,INFO,generating core.631
314,315,-,1120746970,2005.07.07,R07-M0-N0-C:J06-U01,2005-07-07-07.36.10.216237,R07-M0-N0-C:J06-U01,RAS,KERNEL,INFO,generating core.998
315,316,-,1120772478,2005.07.07,R01-M0-N6-C:J11-U11,2005-07-07-14.41.18.953461,R01-M0-N6-C:J11-U11,RAS,KERNEL,INFO,generating core.1213
316,317,-,1120776001,2005.07.07,R26-M0-N5-C:J12-U01,2005-07-07-15.40.01.608873,R26-M0-N5-C:J12-U01,RAS,KERNEL,INFO,632431728 double-hummer alignment exceptions
317,318,-,1120776057,2005.07.07,R37-M0-NF-C:J17-U11,2005-07-07-15.40.57.457814,R37-M0-NF-C:J17-U11,RAS,KERNEL,INFO,634368144 double-hummer alignment exceptions
318,319,-,1120786879,2005.07.07,R12-M1-NE-C:J04-U11,2005-07-07-18.41.19.670878,R12-M1-NE-C:J04-U11,RAS,KERNEL,INFO,generating core.815
319,320,-,1120786954,2005.07.07,R04-M1-N7-C:J08-U11,2005-07-07-18.42.34.152599,R04-M1-N7-C:J08-U11,RAS,KERNEL,INFO,generating core.57762
320,321,-,1120787008,2005.07.07,R14-M1-NC-C:J15-U11,2005-07-07-18.43.28.027906,R14-M1-NC-C:J15-U11,RAS,KERNEL,INFO,generating core.3436
321,322,-,1120788495,2005.07.07,R30-M0-N6-C:J12-U01,2005-07-07-19.08.15.840409,R30-M0-N6-C:J12-U01,RAS,KERNEL,INFO,generating core.149
322,323,-,1120788590,2005.07.07,R12-M1-NE-C:J02-U01,2005-07-07-19.09.50.668802,R12-M1-NE-C:J02-U01,RAS,KERNEL,INFO,generating core.1807
323,324,-,1120889703,2005.07.08,R05-M0-N2,2005-07-08-23.15.03.798449,R05-M0-N2,NULL,DISCOVERY,WARNING,Node card is not fully functional
324,325,-,1120908821,2005.07.09,R20-M0-N8-I:J18-U01,2005-07-09-04.33.41.091472,R20-M0-N8-I:J18-U01,RAS,KERNEL,INFO,ciod: duplicate canonical-rank 31 to logical-rank 0 mapping at line 3 of node map file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map
325,326,-,1120917299,2005.07.09,R17-M1-ND-C:J07-U01,2005-07-09-06.54.59.161891,R17-M1-ND-C:J07-U01,RAS,KERNEL,INFO,generating core.11154
326,327,-,1120923521,2005.07.09,R20-M0-N6-C:J16-U01,2005-07-09-08.38.41.325656,R20-M0-N6-C:J16-U01,RAS,KERNEL,INFO,generating core.12364
327,328,-,1120928280,2005.07.09,R21-M0-NB-C:J05-U11,2005-07-09-09.58.00.188544,R21-M0-NB-C:J05-U11,RAS,KERNEL,INFO,generating core.10299
328,329,-,1120928332,2005.07.09,R25-M0-N4-C:J10-U11,2005-07-09-09.58.52.758252,R25-M0-N4-C:J10-U11,RAS,KERNEL,INFO,generating core.9949
329,330,-,1120928349,2005.07.09,R25-M0-N0-C:J15-U01,2005-07-09-09.59.09.533825,R25-M0-N0-C:J15-U01,RAS,KERNEL,INFO,generating core.12012
330,331,-,1120929257,2005.07.09,R14-M0-N9-C:J16-U11,2005-07-09-10.14.17.214294,R14-M0-N9-C:J16-U11,RAS,KERNEL,INFO,generating core.7752
331,332,-,1120929262,2005.07.09,R11-M1-N5-C:J12-U11,2005-07-09-10.14.22.332626,R11-M1-N5-C:J12-U11,RAS,KERNEL,INFO,generating core.10793
332,333,-,1120931244,2005.07.09,R37-M1-N7-C:J11-U01,2005-07-09-10.47.24.204096,R37-M1-N7-C:J11-U01,RAS,KERNEL,INFO,generating core.18129
333,334,-,1120931305,2005.07.09,R27-M1-N9-C:J09-U11,2005-07-09-10.48.25.280918,R27-M1-N9-C:J09-U11,RAS,KERNEL,INFO,generating core.47738
334,335,-,1120931429,2005.07.09,R24-M1-N1-C:J15-U11,2005-07-09-10.50.29.748945,R24-M1-N1-C:J15-U11,RAS,KERNEL,INFO,generating core.7672
335,336,-,1120932365,2005.07.09,R31-M1-N9-C:J15-U11,2005-07-09-11.06.05.052923,R31-M1-N9-C:J15-U11,RAS,KERNEL,INFO,generating core.23664
336,337,-,1120932589,2005.07.09,R24-M1-N1-C:J12-U01,2005-07-09-11.09.49.772584,R24-M1-N1-C:J12-U01,RAS,KERNEL,INFO,generating core.6553
337,338,-,1120932594,2005.07.09,R01-M1-N9-C:J14-U01,2005-07-09-11.09.54.062141,R01-M1-N9-C:J14-U01,RAS,KERNEL,INFO,generating core.56320
338,339,-,1120932606,2005.07.09,R36-M0-N5-C:J15-U11,2005-07-09-11.10.06.424632,R36-M0-N5-C:J15-U11,RAS,KERNEL,INFO,generating core.3824
339,340,-,1120932622,2005.07.09,R36-M0-N2-C:J10-U01,2005-07-09-11.10.22.118843,R36-M0-N2-C:J10-U01,RAS,KERNEL,INFO,generating core.5781
340,341,-,1120932709,2005.07.09,R20-M1-N2-C:J10-U11,2005-07-09-11.11.49.090815,R20-M1-N2-C:J10-U11,RAS,KERNEL,INFO,generating core.38077
341,342,-,1120932797,2005.07.09,R26-M1-N5-C:J02-U11,2005-07-09-11.13.17.589543,R26-M1-N5-C:J02-U11,RAS,KERNEL,INFO,generating core.36539
342,343,-,1120934108,2005.07.09,R36-M1-NE-C:J08-U01,2005-07-09-11.35.08.564220,R36-M1-NE-C:J08-U01,RAS,KERNEL,INFO,generating core.57878
343,344,-,1120934665,2005.07.09,R14-M1-ND-C:J04-U01,2005-07-09-11.44.25.948722,R14-M1-ND-C:J04-U01,RAS,KERNEL,INFO,generating core.2315
344,345,-,1120934788,2005.07.09,R11-M0-NE-C:J11-U11,2005-07-09-11.46.28.950400,R11-M0-NE-C:J11-U11,RAS,KERNEL,INFO,generating core.17517
345,346,-,1120934940,2005.07.09,R01-M1-NF-C:J15-U01,2005-07-09-11.49.00.675162,R01-M1-NF-C:J15-U01,RAS,KERNEL,INFO,generating core.50240
346,347,-,1120935076,2005.07.09,R02-M1-NE-C:J08-U11,2005-07-09-11.51.16.012286,R02-M1-NE-C:J08-U11,RAS,KERNEL,INFO,generating core.25382
347,348,-,1120935133,2005.07.09,R05-M0-N6-C:J09-U01,2005-07-09-11.52.13.812405,R05-M0-N6-C:J09-U01,RAS,KERNEL,INFO,generating core.8646
348,349,-,1120935398,2005.07.09,R25-M1-N8-C:J16-U11,2005-07-09-11.56.38.939515,R25-M1-N8-C:J16-U11,RAS,KERNEL,INFO,generating core.14652
349,350,-,1120935446,2005.07.09,R35-M0-N0-C:J05-U01,2005-07-09-11.57.26.222399,R35-M0-N0-C:J05-U01,RAS,KERNEL,INFO,generating core.14807
350,351,-,1120935483,2005.07.09,R10-M0-N8-C:J06-U01,2005-07-09-11.58.03.523153,R10-M0-N8-C:J06-U01,RAS,KERNEL,INFO,generating core.31758
351,352,-,1120935660,2005.07.09,R01-M0-NC-C:J04-U01,2005-07-09-12.01.00.789241,R01-M0-NC-C:J04-U01,RAS,KERNEL,INFO,generating core.10247
352,353,-,1120937467,2005.07.09,R36-M1-NA-C:J06-U01,2005-07-09-12.31.07.283740,R36-M1-NA-C:J06-U01,RAS,KERNEL,INFO,generating core.30230
353,354,-,1120937630,2005.07.09,R20-M1-N5-C:J05-U11,2005-07-09-12.33.50.353460,R20-M1-N5-C:J05-U11,RAS,KERNEL,INFO,generating core.2299
354,355,-,1120937817,2005.07.09,R22-M0-N5-C:J07-U11,2005-07-09-12.36.57.597431,R22-M0-N5-C:J07-U11,RAS,KERNEL,INFO,generating core.28666
355,356,-,1120938039,2005.07.09,R21-M0-N5-C:J14-U01,2005-07-09-12.40.39.809863,R21-M0-N5-C:J14-U01,RAS,KERNEL,INFO,generating core.52376
356,357,-,1120938043,2005.07.09,R23-M0-N6-C:J06-U11,2005-07-09-12.40.43.695648,R23-M0-N6-C:J06-U11,RAS,KERNEL,INFO,generating core.51134
357,358,-,1120938048,2005.07.09,R30-M0-NB-C:J03-U11,2005-07-09-12.40.48.888712,R30-M0-NB-C:J03-U11,RAS,KERNEL,INFO,generating core.5235
358,359,-,1120938246,2005.07.09,R10-M1-N5-C:J04-U01,2005-07-09-12.44.06.253512,R10-M1-N5-C:J04-U01,RAS,KERNEL,INFO,generating core.34955
359,360,-,1120938410,2005.07.09,R00-M0-ND-C:J14-U11,2005-07-09-12.46.50.657088,R00-M0-ND-C:J14-U11,RAS,KERNEL,INFO,generating core.35872
360,361,-,1120938420,2005.07.09,R00-M0-N6-C:J12-U01,2005-07-09-12.47.00.644304,R00-M0-N6-C:J12-U01,RAS,KERNEL,INFO,generating core.133
361,362,-,1120938585,2005.07.09,R03-M0-N6-C:J09-U01,2005-07-09-12.49.45.827456,R03-M0-N6-C:J09-U01,RAS,KERNEL,INFO,generating core.9158
362,363,-,1120938606,2005.07.09,R13-M0-NB-C:J15-U11,2005-07-09-12.50.06.846867,R13-M0-NB-C:J15-U11,RAS,KERNEL,INFO,generating core.22376
363,364,-,1120938631,2005.07.09,R11-M1-NB-C:J12-U11,2005-07-09-12.50.31.927917,R11-M1-NB-C:J12-U11,RAS,KERNEL,INFO,generating core.12329
364,365,-,1120939508,2005.07.09,R21-M0-N9-C:J17-U01,2005-07-09-13.05.08.134359,R21-M0-N9-C:J17-U01,RAS,KERNEL,INFO,generating core.55384
365,366,-,1120939518,2005.07.09,R20-M1-N2-C:J07-U01,2005-07-09-13.05.18.662491,R20-M1-N2-C:J07-U01,RAS,KERNEL,INFO,generating core.5342
366,367,-,1120939553,2005.07.09,R25-M1-N2-C:J03-U01,2005-07-09-13.05.53.029625,R25-M1-N2-C:J03-U01,RAS,KERNEL,INFO,generating core.46559
367,368,-,1120939626,2005.07.09,R36-M1-N4-C:J15-U11,2005-07-09-13.07.06.107122,R36-M1-N4-C:J15-U11,RAS,KERNEL,INFO,generating core.61172
368,369,-,1120939761,2005.07.09,R36-M1-N6-C:J04-U11,2005-07-09-13.09.21.726410,R36-M1-N6-C:J04-U11,RAS,KERNEL,INFO,generating core.25271
369,370,-,1120939974,2005.07.09,R24-M0-N1-C:J17-U01,2005-07-09-13.12.54.616018,R24-M0-N1-C:J17-U01,RAS,KERNEL,INFO,generating core.31192
370,371,-,1120940044,2005.07.09,R24-M1-N1-C:J14-U01,2005-07-09-13.14.04.443048,R24-M1-N1-C:J14-U01,RAS,KERNEL,INFO,generating core.40344
371,372,-,1120940045,2005.07.09,R22-M0-N2-C:J09-U11,2005-07-09-13.14.05.050608,R22-M0-N2-C:J09-U11,RAS,KERNEL,INFO,generating core.62462
372,373,-,1120940220,2005.07.09,R27-M0-N1-C:J05-U01,2005-07-09-13.17.00.152550,R27-M0-N1-C:J05-U01,RAS,KERNEL,INFO,generating core.23259
373,374,-,1120940220,2005.07.09,R27-M0-N1-C:J07-U11,2005-07-09-13.17.00.392088,R27-M0-N1-C:J07-U11,RAS,KERNEL,INFO,generating core.24314
374,375,-,1120940284,2005.07.09,R30-M0-NA-C:J17-U01,2005-07-09-13.18.04.050308,R30-M0-NA-C:J17-U01,RAS,KERNEL,INFO,generating core.4180
375,376,-,1120940300,2005.07.09,R23-M0-N1-C:J07-U01,2005-07-09-13.18.20.009738,R23-M0-N1-C:J07-U01,RAS,KERNEL,INFO,generating core.24538
376,377,-,1120940346,2005.07.09,R24-M0-N6-C:J07-U01,2005-07-09-13.19.06.210518,R24-M0-N6-C:J07-U01,RAS,KERNEL,INFO,generating core.26078
377,378,-,1120940349,2005.07.09,R32-M1-N3-C:J07-U11,2005-07-09-13.19.09.983269,R32-M1-N3-C:J07-U11,RAS,KERNEL,INFO,generating core.30706
378,379,-,1120940402,2005.07.09,R10-M0-NE-C:J04-U11,2005-07-09-13.20.02.961250,R10-M0-NE-C:J04-U11,RAS,KERNEL,INFO,generating core.57391
379,380,-,1120940548,2005.07.09,R17-M1-ND-C:J14-U01,2005-07-09-13.22.28.887665,R17-M1-ND-C:J14-U01,RAS,KERNEL,INFO,generating core.11784
380,381,-,1120940618,2005.07.09,R14-M1-N7-C:J04-U01,2005-07-09-13.23.38.492029,R14-M1-N7-C:J04-U01,RAS,KERNEL,INFO,generating core.33163
381,382,-,1120940634,2005.07.09,R06-M1-NB-C:J03-U01,2005-07-09-13.23.54.723073,R06-M1-NB-C:J03-U01,RAS,KERNEL,INFO,generating core.30275
382,383,-,1120955633,2005.07.09,R26-M0-N7-C:J02-U01,2005-07-09-17.33.53.777163,R26-M0-N7-C:J02-U01,RAS,KERNEL,INFO,generating core.13131
383,384,-,1120955677,2005.07.09,R34-M1-N4-C:J03-U11,2005-07-09-17.34.37.516117,R34-M1-N4-C:J03-U11,RAS,KERNEL,INFO,generating core.14071
384,385,-,1120956704,2005.07.09,R24-M0-N0-C:J02-U11,2005-07-09-17.51.44.447891,R24-M0-N0-C:J02-U11,RAS,KERNEL,INFO,generating core.16095
385,386,-,1120957410,2005.07.09,R01-M1-NA-C:J12-U11,2005-07-09-18.03.30.488263,R01-M1-NA-C:J12-U11,RAS,KERNEL,INFO,generating core.2573
386,387,-,1120958385,2005.07.09,R37-M1-ND-C:J03-U01,2005-07-09-18.19.45.976122,R37-M1-ND-C:J03-U01,RAS,KERNEL,INFO,generating core.10019
387,388,-,1120958403,2005.07.09,R21-M0-N3-C:J06-U11,2005-07-09-18.20.03.745197,R21-M0-N3-C:J06-U11,RAS,KERNEL,INFO,generating core.10842
388,389,-,1120958502,2005.07.09,R23-M1-N1-C:J06-U01,2005-07-09-18.21.42.804580,R23-M1-N1-C:J06-U01,RAS,KERNEL,INFO,generating core.8138
389,390,-,1120967799,2005.07.09,R17-M0-NF-C:J13-U11,2005-07-09-20.56.39.594043,R17-M0-NF-C:J13-U11,RAS,KERNEL,INFO,1365301360 double-hummer alignment exceptions
390,391,-,1120967919,2005.07.09,R14-M0-NB-C:J13-U11,2005-07-09-20.58.39.414224,R14-M0-NB-C:J13-U11,RAS,KERNEL,INFO,1315337824 double-hummer alignment exceptions
391,392,-,1120967952,2005.07.09,R32-M1-N9-C:J10-U11,2005-07-09-20.59.12.577698,R32-M1-N9-C:J10-U11,RAS,KERNEL,INFO,generating core.32657
392,393,-,1120968134,2005.07.09,R26-M1-N3-C:J11-U11,2005-07-09-21.02.14.211419,R26-M1-N3-C:J11-U11,RAS,KERNEL,INFO,generating core.19321
393,394,-,1120968137,2005.07.09,R22-M0-ND-C:J13-U11,2005-07-09-21.02.17.017814,R22-M0-ND-C:J13-U11,RAS,KERNEL,INFO,generating core.13753
394,395,-,1120968273,2005.07.09,R33-M0-N2-C:J07-U11,2005-07-09-21.04.33.975556,R33-M0-N2-C:J07-U11,RAS,KERNEL,INFO,generating core.23542
395,396,-,1120968530,2005.07.09,R35-M1-NF-C:J14-U01,2005-07-09-21.08.50.003067,R35-M1-NF-C:J14-U01,RAS,KERNEL,INFO,generating core.8832
396,397,-,1120968585,2005.07.09,R20-M1-N8-C:J03-U01,2005-07-09-21.09.45.813839,R20-M1-N8-C:J03-U01,RAS,KERNEL,INFO,generating core.20015
397,398,-,1120968838,2005.07.09,R11-M0-N2-C:J04-U11,2005-07-09-21.13.58.391696,R11-M0-N2-C:J04-U11,RAS,KERNEL,INFO,generating core.5167
398,399,-,1120968887,2005.07.09,R10-M0-NB-C:J13-U11,2005-07-09-21.14.47.953574,R10-M0-NB-C:J13-U11,RAS,KERNEL,INFO,generating core.7193
399,400,-,1120969071,2005.07.09,R30-M0-NF-C:J15-U11,2005-07-09-21.17.51.730570,R30-M0-NF-C:J15-U11,RAS,KERNEL,INFO,generating core.560
400,401,-,1120969099,2005.07.09,R35-M0-ND-C:J14-U01,2005-07-09-21.18.19.960414,R35-M0-ND-C:J14-U01,RAS,KERNEL,INFO,generating core.5760
401,402,-,1120969138,2005.07.09,R22-M0-ND-C:J17-U11,2005-07-09-21.18.58.127449,R22-M0-ND-C:J17-U11,RAS,KERNEL,INFO,generating core.13752
402,403,-,1120969149,2005.07.09,R24-M0-N7-C:J17-U11,2005-07-09-21.19.09.892450,R24-M0-N7-C:J17-U11,RAS,KERNEL,INFO,generating core.12536
403,404,-,1120969163,2005.07.09,R36-M0-N9-C:J17-U01,2005-07-09-21.19.23.537422,R36-M0-N9-C:J17-U01,RAS,KERNEL,INFO,generating core.19744
404,405,-,1120969179,2005.07.09,R31-M1-N7-C:J03-U01,2005-07-09-21.19.39.649600,R31-M1-N7-C:J03-U01,RAS,KERNEL,INFO,generating core.8803
405,406,-,1120969258,2005.07.09,R21-M0-N0-C:J06-U01,2005-07-09-21.20.58.981208,R21-M0-N0-C:J06-U01,RAS,KERNEL,INFO,generating core.28238
406,407,-,1120969332,2005.07.09,R20-M0-N6-C:J03-U11,2005-07-09-21.22.12.020466,R20-M0-N6-C:J03-U11,RAS,KERNEL,INFO,generating core.12927
407,408,-,1120969348,2005.07.09,R37-M0-NA-C:J10-U01,2005-07-09-21.22.28.245426,R37-M0-NA-C:J10-U01,RAS,KERNEL,INFO,generating core.6917
408,409,-,1120969377,2005.07.09,R27-M1-N7-C:J11-U01,2005-07-09-21.22.57.518045,R27-M1-N7-C:J11-U01,RAS,KERNEL,INFO,generating core.21353
409,410,-,1120969383,2005.07.09,R26-M1-N6-C:J15-U11,2005-07-09-21.23.03.768684,R26-M1-N6-C:J15-U11,RAS,KERNEL,INFO,generating core.17276
410,411,-,1120969432,2005.07.09,R27-M0-N3-C:J04-U01,2005-07-09-21.23.52.155670,R27-M0-N3-C:J04-U01,RAS,KERNEL,INFO,generating core.26955
411,412,-,1120969497,2005.07.09,R27-M1-ND-C:J02-U01,2005-07-09-21.24.57.796889,R27-M1-ND-C:J02-U01,RAS,KERNEL,INFO,generating core.22283
412,413,-,1120969527,2005.07.09,R25-M0-N9-C:J11-U01,2005-07-09-21.25.27.506107,R25-M0-N9-C:J11-U01,RAS,KERNEL,INFO,generating core.28329
413,414,-,1120969674,2005.07.09,R22-M1-N8-C:J02-U01,2005-07-09-21.27.54.261842,R22-M1-N8-C:J02-U01,RAS,KERNEL,INFO,generating core.20367
414,415,-,1120969709,2005.07.09,R22-M0-N8-C:J15-U01,2005-07-09-21.28.29.361442,R22-M0-N8-C:J15-U01,RAS,KERNEL,INFO,generating core.16300
415,416,-,1120969840,2005.07.09,R01-M0-N0-C:J10-U01,2005-07-09-21.30.40.884135,R01-M0-N0-C:J10-U01,RAS,KERNEL,INFO,generating core.1957
416,417,-,1120970946,2005.07.09,R01-M1-N2-C:J08-U11,2005-07-09-21.49.06.101225,R01-M1-N2-C:J08-U11,RAS,KERNEL,INFO,generating core.2606
417,418,-,1120972565,2005.07.09,R01-M1-N7-C:J11-U11,2005-07-09-22.16.05.307549,R01-M1-N7-C:J11-U11,RAS,KERNEL,INFO,generating core.2233
418,419,-,1120975821,2005.07.09,R04-M1-NE-C:J10-U01,2005-07-09-23.10.21.207634,R04-M1-NE-C:J10-U01,RAS,KERNEL,INFO,generating core.3269
419,420,-,1121006513,2005.07.10,R27-M1-N9-C:J15-U11,2005-07-10-07.41.53.770739,R27-M1-N9-C:J15-U11,RAS,KERNEL,INFO,generating core.24376
420,421,-,1121006557,2005.07.10,R24-M0-N3-C:J02-U01,2005-07-10-07.42.37.036562,R24-M0-N3-C:J02-U01,RAS,KERNEL,INFO,generating core.31435
421,422,-,1121006621,2005.07.10,R36-M0-N9-C:J11-U01,2005-07-10-07.43.41.076829,R36-M0-N9-C:J11-U01,RAS,KERNEL,INFO,generating core.20257
422,423,-,1121006926,2005.07.10,R25-M0-NA-C:J13-U11,2005-07-10-07.48.46.695024,R25-M0-NA-C:J13-U11,RAS,KERNEL,INFO,generating core.10429
423,424,-,1121091173,2005.07.11,R30-M0-NB-C:J09-U01,2005-07-11-07.12.53.947417,R30-M0-NB-C:J09-U01,RAS,KERNEL,INFO,"CE sym 2, at 0x0d09f1c0, mask 0x80"
424,425,-,1121172217,2005.07.12,R27-M1-NB-C:J12-U11,2005-07-12-05.43.37.421103,R27-M1-NB-C:J12-U11,RAS,KERNEL,INFO,generating core.6425
425,426,-,1121172258,2005.07.12,R31-M0-NA-C:J03-U11,2005-07-12-05.44.18.854186,R31-M0-NA-C:J03-U11,RAS,KERNEL,INFO,generating core.6711
426,427,-,1121172266,2005.07.12,R34-M0-N2-C:J04-U11,2005-07-12-05.44.26.319459,R34-M0-N2-C:J04-U11,RAS,KERNEL,INFO,generating core.2263
427,428,-,1121172512,2005.07.12,R34-M1-N4-C:J07-U11,2005-07-12-05.48.32.532637,R34-M1-N4-C:J07-U11,RAS,KERNEL,INFO,generating core.14070
428,429,-,1121252310,2005.07.13,R24-M0-N1-C:J03-U01,2005-07-13-03.58.30.362009,R24-M0-N1-C:J03-U01,RAS,KERNEL,INFO,112099344 double-hummer alignment exceptions
429,430,-,1121252326,2005.07.13,R26-M1-N1-C:J11-U01,2005-07-13-03.58.46.179005,R26-M1-N1-C:J11-U01,RAS,KERNEL,INFO,117400328 double-hummer alignment exceptions
430,431,-,1121252377,2005.07.13,R30-M1-N2-C:J11-U11,2005-07-13-03.59.37.615097,R30-M1-N2-C:J11-U11,RAS,KERNEL,INFO,112762744 double-hummer alignment exceptions
431,432,-,1121252397,2005.07.13,R23-M1-N6-C:J14-U11,2005-07-13-03.59.57.142168,R23-M1-N6-C:J14-U11,RAS,KERNEL,INFO,116130784 double-hummer alignment exceptions
432,433,-,1121252450,2005.07.13,R11-M1-NE-C:J06-U01,2005-07-13-04.00.50.209028,R11-M1-NE-C:J06-U01,RAS,KERNEL,INFO,114147592 double-hummer alignment exceptions
433,434,-,1121252594,2005.07.13,R36-M0-N4-C:J04-U01,2005-07-13-04.03.14.251132,R36-M0-N4-C:J04-U01,RAS,KERNEL,INFO,113982272 double-hummer alignment exceptions
434,435,-,1121252775,2005.07.13,R21-M0-N2-C:J07-U01,2005-07-13-04.06.15.639557,R21-M0-N2-C:J07-U01,RAS,KERNEL,INFO,112625368 double-hummer alignment exceptions
435,436,-,1121252955,2005.07.13,R11-M1-N3-C:J10-U11,2005-07-13-04.09.15.514952,R11-M1-N3-C:J10-U11,RAS,KERNEL,INFO,116332728 double-hummer alignment exceptions
436,437,-,1121256179,2005.07.13,R36-M0-N7-C:J04-U11,2005-07-13-05.02.59.701827,R36-M0-N7-C:J04-U11,RAS,KERNEL,INFO,generating core.691
437,438,-,1121256361,2005.07.13,R37-M0-NB-C:J05-U01,2005-07-13-05.06.01.792263,R37-M0-NB-C:J05-U01,RAS,KERNEL,INFO,generating core.12883
438,439,-,1121256538,2005.07.13,R31-M0-N1-C:J09-U01,2005-07-13-05.08.58.429347,R31-M0-N1-C:J09-U01,RAS,KERNEL,INFO,generating core.47314
439,440,-,1121256570,2005.07.13,R34-M0-N3-C:J14-U01,2005-07-13-05.09.30.620888,R34-M0-N3-C:J14-U01,RAS,KERNEL,INFO,generating core.5520
440,441,-,1121256768,2005.07.13,R30-M0-ND-C:J09-U01,2005-07-13-05.12.48.222029,R30-M0-ND-C:J09-U01,RAS,KERNEL,INFO,generating core.34898
441,442,-,1121308274,2005.07.13,R26-M0-N3-C:J14-U11,2005-07-13-19.31.14.143065,R26-M0-N3-C:J14-U11,RAS,KERNEL,INFO,generating core.15192
442,443,-,1121308295,2005.07.13,R31-M1-N5-C:J15-U11,2005-07-13-19.31.35.829394,R31-M1-N5-C:J15-U11,RAS,KERNEL,INFO,generating core.26224
443,444,-,1121308306,2005.07.13,R37-M0-NA-C:J04-U11,2005-07-13-19.31.46.716108,R37-M0-NA-C:J04-U11,RAS,KERNEL,INFO,generating core.22807
444,445,-,1121308655,2005.07.13,R23-M0-NB-C:J05-U01,2005-07-13-19.37.35.130931,R23-M0-NB-C:J05-U01,RAS,KERNEL,INFO,generating core.27051
445,446,-,1121308677,2005.07.13,R24-M0-N6-C:J15-U01,2005-07-13-19.37.57.813607,R24-M0-N6-C:J15-U01,RAS,KERNEL,INFO,generating core.29420
446,447,-,1121308707,2005.07.13,R35-M1-NE-C:J09-U11,2005-07-13-19.38.27.805883,R35-M1-NE-C:J09-U11,RAS,KERNEL,INFO,generating core.8374
